group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
b6-11_mlp,RMSE T2M,24,0.612563023964564,0.6128584494193395,0.00029542545477549237,0.00014597624540328978,0.0004169759340584278,0.04822776485323449,0.020038301094905113,0.009901367369706893,0.02828290244096198,0.02001300285795955,0.04485957483075932,share,3,True,0.11524336386551419,48,38.0798666106894
b12-17_attn,RMSE T2M,24,0.612563023964564,0.6126889176666737,0.00012589370210965475,8.877742414673169e-05,0.00017349530632297194,0.020551959093916442,0.008539196159459812,0.006021650222504407,0.011767947312781496,0.008513897922514245,0.01911662607002233,share,8,True,-0.05119659071543138,48,53.18007488230614
b12-17_mlp,RMSE T2M,24,0.612563023964564,0.6127582776049773,0.0001952536404132843,6.267735734581948e-05,0.00031848860283692666,0.03187486556886585,0.013243785101223099,0.004251318693180813,0.021602642615180013,0.013218486864277531,0.029648749461194095,share,5,True,0.22618701761449542,48,30.291482963801634
b18-23_attn,RMSE T2M,24,0.612563023964564,0.6127313772837321,0.00016835331916809082,8.872340743740399e-05,0.00022780764847993849,0.027483428248491516,0.011419173416794961,0.006017986343620013,0.015451878564196086,0.011393875179849394,0.025564006747377247,share,6,True,0.04835324464815164,48,43.57218760954904
b18-23_mlp,RMSE T2M,24,0.612563023964564,0.6134827124575774,0.000919688493013382,0.000718315380314986,0.0010751867977281413,0.15013777473231632,0.06238120188568971,0.04872234142041519,0.07292843740400205,0.062355903648744146,0.13965226796274235,share,2,True,0.0814394326094989,48,40.77057475919227
adaln,RMSE T2M,24,0.612563023964564,0.6126629511515299,9.992718696594238e-05,7.894927014907201e-05,0.00011904171357552209,0.016312964226799797,0.006777923254826253,0.005355020093554065,0.008074435228651972,0.0067526250178806865,0.015173679345717101,share,9,True,0.3857910969592588,48,21.274510574245898
head,RMSE T2M,24,0.612563023964564,0.6127808888753256,0.0002178649107615153,0.00014011543244123458,0.00027316814909378675,0.03556612172760178,0.014777476379520286,0.009503836510750159,0.018528618751688295,0.014752178142574719,0.033082211127440274,share,4,True,0.18382947173311784,48,33.0927606485896
embed,SpecDiv> Z500,24,4.139351862401478e-05,3.967298111244114e-05,-1.7205375115736388e-06,-2.320221300540955e-06,-1.221004843425059e-06,-4.156538435888017,-0.11404390078077968,-0.1537932686781872,-0.0809329376893734,0.11303590393006162,0.8836136108606483,share,1,True,0.21025363438976002,48,31.32221583321713
b0-5_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.156111920868474e-05,1.6760058466995056e-07,2.361438665351064e-08,2.95759138187653e-07,0.404895718559948,0.011109216928039315,0.0015652531551310338,0.019604063023090902,0.010101220077321256,-0.0860743557210333,share,7,True,0.34259213478823375,48,23.50347265749626
b0-5_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.0373713773078634e-05,-1.0198048509361495e-06,-1.2819958991864648e-06,-8.045703755972985e-07,-2.4636824431361615,-0.06759662166827585,-0.08497566146899443,-0.05333004567964968,0.06658862481755778,0.5237394945749945,share,2,True,0.21263049899818076,48,31.16673717122467
b6-11_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.144295155583677e-05,4.9432931821987346e-08,-1.047463304833703e-07,1.7458910406276115e-07,0.11942191305599335,0.003276606487267794,-0.006942993128856853,0.011572443104090132,0.002268609636549734,-0.025387189229431107,share,11,False,0.15974134376193938,48,34.77707828247086
b6-11_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.120605512980546e-05,-1.8746349420932043e-07,-2.828642294616657e-07,-6.960360584192437e-08,-0.45288127330292227,-0.012425807626869043,-0.01874933844926939,-0.004613597009786079,0.011417810776150984,0.09627531739854325,share,5,True,-0.0780517900662772,48,56.12732403580594
b12-17_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.130940218753191e-05,-8.411643648287281e-08,-1.3559705394072808e-07,-3.805203997823512e-08,-0.20321161205675323,-0.005575563724566273,-0.00898789875940497,-0.0025222368257551203,0.004567566873848212,0.043199539488901435,share,9,True,-0.03131025419958714,48,51.102938186546744
b12-17_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.10589479997725e-05,-3.345706242422845e-07,-4.414104031032669e-07,-2.5690219160878776e-07,-0.8082681428492544,-0.02217663888092309,-0.029258393889401917,-0.017028473865356632,0.02116864203020503,0.17182488343670918,share,4,True,0.031226089770326683,48,45.09306751672758
b18-23_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.1458512100689404e-05,6.499347667462037e-08,-2.659982101249625e-08,1.5174178050377425e-07,0.15701365536225248,0.00430801976441598,-0.0017631393258965198,0.010058033866546488,0.00330002291369792,-0.03337859257385372,share,10,False,0.046828481455801645,48,43.705567531459295
b18-23_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.122222037494794e-05,-1.7129824906684613e-07,-3.126210799564433e-07,-3.195745345389399e-08,-0.41382867357274156,-0.011354312468684917,-0.02072173793637564,-0.002118263988077126,0.010346315617966857,0.0879733591240474,share,6,True,0.06303154718118105,48,42.30776203637721
adaln,SpecDiv> Z500,24,4.139351862401478e-05,4.154211452108333e-05,1.4859589706854118e-07,1.163891586960138e-07,1.8242018503163612e-07,0.35898348825637666,0.009849512508574187,0.007714724949034345,0.01209151752996754,0.008841515657856128,-0.07631414966809993,share,8,True,-0.11601671291337728,48,60.59933824811423
head,SpecDiv> Z500,24,4.139351862401478e-05,4.181483912664893e-05,4.2132050263414084e-07,2.534537751823033e-07,6.078878319234112e-07,1.017841721698209,0.027926757351177747,0.01679989944710224,0.04029316369063637,0.026918760500459687,-0.21637687534151895,share,3,True,0.357094145014967,48,22.73938116426053
embed,SpecDiv< Z500,24,4.0731155612168855e-05,3.925880711600863e-05,-1.4723484961602178e-06,-2.0589404366925617e-06,-9.486380387594789e-07,-3.614796766827648,-0.09961138958865585,-0.1392971287124554,-0.06417988234709761,0.09852366451570056,0.9510244735539378,share,1,True,0.21424739245792854,48,31.061318637607226
b0-5_attn,SpecDiv< Z500,24,4.0731155612168855e-05,4.092201887336463e-05,1.908632611957728e-07,5.85367454656686e-08,3.227172612696449e-07,0.4685927966619008,0.012912808834807709,0.0039602896821230495,0.021833360052426434,0.011825083761852425,-0.12328306306073437,share,5,True,0.2267631658672465,48,30.254713436993256
b0-5_mlp,SpecDiv< Z500,24,4.0731155612168855e-05,3.980209093394175e-05,-9.29064678227102e-07,-1.1610022416637852e-06,-7.388659061765188e-07,-2.28096812934405,-0.06285565126550614,-0.07854733231247814,-0.04998779828679604,0.06176792619255086,0.6001046958738095,share,2,True,0.2070997584841018,48,31.529466661942315
b6-11_attn,SpecDiv< Z500,24,4.0731155612168855e-05,4.079630336188226e-05,6.51477497134086e-08,-5.9509428259237515e-08,1.7077723460564203e-07,0.15994574358195973,0.004407555612309613,-0.0040260963066749535,0.011553893452222979,0.0033198305393543287,-0.04208046161353642,share,10,False,0.1653855310890423,48,34.37617289643957
