card,scheme,metric,block,order,lead,fp32_mean,quant_mean,pct_diff,sigma,floor_measured,at_floor
rmse,W8A8,V 850,V-WIND,24,24,1.084938903540034,1.101625771959596,1.53804683057402,0.0,False,False
rmse,W8A8,T2M,SURFACE,25,24,0.6141011454893194,0.6206807372966666,1.0714182599520448,0.0,False,False
rmse,W8A8,U10,SURFACE,26,24,0.7069913775614691,0.7192193734167768,1.729582035000772,0.0,False,False
rmse,W8A8,V10,SURFACE,27,24,0.7277620177165643,0.7398975781006751,1.667517689668318,0.0,False,False
rmse,W8A8,MSLP,SURFACE,28,24,56.408929251946546,57.11772416514113,1.256529635634099,0.0,False,False
rmse,W8A8,Z 50,GEOPOTENTIAL,0,72,223.85312808468512,226.4856841138298,1.1760193175182045,0.0,False,False
rmse,W8A8,Z 250,GEOPOTENTIAL,1,72,178.53456875672947,179.3306509550652,0.44589807110155666,0.0,False,False
rmse,W8A8,Z 500,GEOPOTENTIAL,2,72,141.37038254411436,141.92413387978783,0.39170250918764454,0.0,False,False
rmse,W8A8,Z 700,GEOPOTENTIAL,3,72,113.28761803145865,113.48886197035446,0.17763983601449823,0.0,False,False
rmse,W8A8,Z 850,GEOPOTENTIAL,4,72,114.08294628948242,113.9824986806311,-0.08804787404108817,0.0,False,False
rmse,W8A8,T 50,TEMPERATURE,5,72,1.345847601611094,1.3648051307760922,1.4085940445489058,0.0,False,False
rmse,W8A8,T 250,TEMPERATURE,6,72,1.0090041194208688,1.0161139189208908,0.7046353293485818,0.0,False,False
rmse,W8A8,T 500,TEMPERATURE,7,72,0.8712516555044179,0.8800278166866956,1.0073049648550425,0.0,False,False
rmse,W8A8,T 700,TEMPERATURE,8,72,0.8726037173308453,0.8817683219390234,1.0502596340308055,0.0,False,False
rmse,W8A8,T 850,TEMPERATURE,9,72,1.0007906255739705,1.0086335054955493,0.7836684038762666,0.0,False,False
rmse,W8A8,Q 50,HUMIDITY,10,72,5.070317030870964e-08,5.1437103971356766e-08,1.4475103986171256,0.0,False,False
rmse,W8A8,Q 250,HUMIDITY,11,72,3.264792970084785e-05,3.287007799764827e-05,0.6804360914641825,0.0,False,False
rmse,W8A8,Q 500,HUMIDITY,12,72,0.00040829971317248834,0.0004118342805282537,0.8656796078306744,0.0,False,False
rmse,W8A8,Q 700,HUMIDITY,13,72,0.0007492909642413027,0.0007550525390562995,0.7689369136902219,0.0,False,False
rmse,W8A8,Q 850,HUMIDITY,14,72,0.0008731510125402573,0.0008819251430606731,1.0048812169259493,0.0,False,False
rmse,W8A8,U 50,U-WIND,15,72,2.4658944869984265,2.4836110809845744,0.7184652092601557,0.0,False,False
rmse,W8A8,U 250,U-WIND,16,72,3.752571599951717,3.814349550682888,1.6462830644448248,0.0,False,False
rmse,W8A8,U 500,U-WIND,17,72,2.6907658317102885,2.712241258944874,0.7981157996545369,0.0,False,False
rmse,W8A8,U 700,U-WIND,18,72,2.1389154723341077,2.1464980984523714,0.3545079838984502,0.0,False,False
rmse,W8A8,U 850,U-WIND,19,72,1.984609305929492,1.997893628854496,0.6693671588314057,0.0,False,False
rmse,W8A8,V 50,V-WIND,20,72,2.2201670312672492,2.229800818083197,0.43392171310863414,0.0,False,False
rmse,W8A8,V 250,V-WIND,21,72,3.897961851702542,3.9260028096492046,0.7193748685461113,0.0,False,False
rmse,W8A8,V 500,V-WIND,22,72,2.834205888558651,2.853107741120596,0.6669188233024851,0.0,False,False
rmse,W8A8,V 700,V-WIND,23,72,2.194968280206089,2.204493001765407,0.43393436001836405,0.0,False,False
rmse,W8A8,V 850,V-WIND,24,72,2.031848141073944,2.0441403257857305,0.6049755620658334,0.0,False,False
rmse,W8A8,T2M,SURFACE,25,72,0.9036628713821357,0.9110133139365902,0.81340539566621,0.0,False,False
rmse,W8A8,U10,SURFACE,26,72,1.3594478828153806,1.3701392997027395,0.7864528697648357,0.0,False,False
rmse,W8A8,V10,SURFACE,27,72,1.421280092316985,1.4304584683243133,0.64578235190543,0.0,False,False
rmse,W8A8,MSLP,SURFACE,28,72,149.5880058631787,150.19368571245,0.40489867204011315,0.0,False,False
rmse,W8A8,Z 50,GEOPOTENTIAL,0,120,327.9400291671898,333.15248415389516,1.589453718090626,0.0,False,False
rmse,W8A8,Z 250,GEOPOTENTIAL,1,120,386.66228204721216,385.21526343458663,-0.37423319517077785,0.0,False,False
rmse,W8A8,Z 500,GEOPOTENTIAL,2,120,297.1992938010881,296.79090170739636,-0.13741354781451506,0.0,False,False
rmse,W8A8,Z 700,GEOPOTENTIAL,3,120,230.93411000911323,230.25329561288893,-0.2948089375785265,0.0,False,False
rmse,W8A8,Z 850,GEOPOTENTIAL,4,120,225.36234002804193,224.2309868933476,-0.5020151701271658,0.0,False,False
rmse,W8A8,T 50,TEMPERATURE,5,120,1.5974590555083956,1.6223843525611548,1.5603089773607124,0.0,False,False
rmse,W8A8,T 250,TEMPERATURE,6,120,1.5904307371276347,1.5972703480127934,0.43004770503311956,0.0,False,False
rmse,W8A8,T 500,TEMPERATURE,7,120,1.4751266176350337,1.4792568013844132,0.27998842268883256,0.0,False,False
rmse,W8A8,T 700,TEMPERATURE,8,120,1.4729339128333738,1.4799354292513565,0.4753449124213819,0.0,False,False
rmse,W8A8,T 850,TEMPERATURE,9,120,1.6138719931665446,1.6160556411314388,0.13530490485864005,0.0,False,False
rmse,W8A8,Q 50,HUMIDITY,10,120,6.315395213919795e-08,6.368670054441271e-08,0.8435709677211115,0.0,False,False
rmse,W8A8,Q 250,HUMIDITY,11,120,3.8513448626662636e-05,3.8669386335238084e-05,0.4048915745953055,0.0,False,False
rmse,W8A8,Q 500,HUMIDITY,12,120,0.0005178109358779471,0.0005197381094056847,0.3721770619753329,0.0,False,False
rmse,W8A8,Q 700,HUMIDITY,13,120,0.0009838760755593553,0.000988713211481885,0.49164077089481656,0.0,False,False
rmse,W8A8,Q 850,HUMIDITY,14,120,0.0011303856292557992,0.0011382138089508216,0.6925229313270876,0.0,False,False
rmse,W8A8,U 50,U-WIND,15,120,2.9665208048054117,2.9862262290749486,0.6642604440062065,0.0,False,False
rmse,W8A8,U 250,U-WIND,16,120,5.980561128926917,6.024294720819802,0.73126235064054,0.0,False,False
rmse,W8A8,U 500,U-WIND,17,120,4.226721002708296,4.239715606212929,0.30743934828692304,0.0,False,False
rmse,W8A8,U 700,U-WIND,18,120,3.2917526328908817,3.2904270144632033,-0.04027090050549263,0.0,False,False
rmse,W8A8,U 850,U-WIND,19,120,3.0929176011668686,3.103698843162766,0.34857837764025135,0.0,False,False
rmse,W8A8,V 50,V-WIND,20,120,2.6729022425314564,2.679761504068277,0.2566222373446892,0.0,False,False
rmse,W8A8,V 250,V-WIND,21,120,6.359058147904259,6.364513432102184,0.08578761305592193,0.0,False,False
rmse,W8A8,V 500,V-WIND,22,120,4.518226874424861,4.532311784163849,0.3117353362381008,0.0,False,False
rmse,W8A8,V 700,V-WIND,23,120,3.4165260674915365,3.419655615533539,0.09160029750044155,0.0,False,False
rmse,W8A8,V 850,V-WIND,24,120,3.163425567498881,3.1735418519159304,0.3197889187273587,0.0,False,False
rmse,W8A8,T2M,SURFACE,25,120,1.3100018348978641,1.3155357587011332,0.42243633984684165,0.0,False,False
rmse,W8A8,U10,SURFACE,26,120,2.153504032980011,2.1638843222520903,0.48201856662952375,0.0,False,False
rmse,W8A8,V10,SURFACE,27,120,2.2813153571456968,2.291696222111076,0.455038578198481,0.0,False,False
rmse,W8A8,MSLP,SURFACE,28,120,294.1491964766043,293.86427038098816,-0.09686448204824212,0.0,False,False
rmse,W8A8,Z 50,GEOPOTENTIAL,0,168,487.2494026101496,493.52973237930485,1.2889353451255332,0.0,False,False
rmse,W8A8,Z 250,GEOPOTENTIAL,1,168,640.6684612210171,635.9743256884998,-0.7326934001981278,0.0,False,False
rmse,W8A8,Z 500,GEOPOTENTIAL,2,168,477.04575747420046,474.5177007550268,-0.5299400905604709,0.0,False,False
rmse,W8A8,Z 700,GEOPOTENTIAL,3,168,368.5874963110032,366.23365196560195,-0.6386120986087722,0.0,False,False
rmse,W8A8,Z 850,GEOPOTENTIAL,4,168,351.9858701524251,348.68450426355645,-0.9379256864598033,0.0,False,False
rmse,W8A8,T 50,TEMPERATURE,5,168,1.9409949071593897,1.9650458897911123,1.2391059112525304,0.0,False,False
rmse,W8A8,T 250,TEMPERATURE,6,168,2.1275180877341824,2.1290584930921796,0.07240386659357641,0.0,False,False
rmse,W8A8,T 500,TEMPERATURE,7,168,2.1189685370647258,2.1163626553998607,-0.12297878044356658,0.0,False,False
rmse,W8A8,T 700,TEMPERATURE,8,168,2.1499551400086325,2.1498752560797367,-0.0037156091031497374,0.0,False,False
rmse,W8A8,T 850,TEMPERATURE,9,168,2.35859095132945,2.350378234495314,-0.3482043730179976,0.0,False,False
rmse,W8A8,Q 50,HUMIDITY,10,168,7.690846548943105e-08,7.737214936223999e-08,0.6029035553604428,0.0,False,False
rmse,W8A8,Q 250,HUMIDITY,11,168,4.424057173915023e-05,4.436095597127353e-05,0.2721127403893174,0.0,False,False
rmse,W8A8,Q 500,HUMIDITY,12,168,0.0006207338232777999,0.0006224548102563177,0.2772503952547741,0.0,False,False
rmse,W8A8,Q 700,HUMIDITY,13,168,0.0011939742757268242,0.0011975792486221253,0.30193053305998935,0.0,False,False
rmse,W8A8,Q 850,HUMIDITY,14,168,0.0013556027775970074,0.0013584756584499606,0.21192645075910602,0.0,False,False
rmse,W8A8,U 50,U-WIND,15,168,3.6911371385777745,3.7020290543537584,0.29508293425750803,0.0,False,False
rmse,W8A8,U 250,U-WIND,16,168,8.362173059478774,8.392380110426869,0.36123446301860385,0.0,False,False
rmse,W8A8,U 500,U-WIND,17,168,5.764363744000702,5.756802606571328,-0.13117037309180526,0.0,False,False
rmse,W8A8,U 700,U-WIND,18,168,4.462599153978473,4.438924438506984,-0.5305140492034235,0.0,False,False
rmse,W8A8,U 850,U-WIND,19,168,4.174045007652533,4.168588870114572,-0.13071582908085744,0.0,False,False
rmse,W8A8,V 50,V-WIND,20,168,3.340340759688218,3.33218957909825,-0.24402242694331963,0.0,False,False
rmse,W8A8,V 250,V-WIND,21,168,9.186497395190157,9.177517567621198,-0.09775028699905629,0.0,False,False
rmse,W8A8,V 500,V-WIND,22,168,6.2280874431824,6.225919697919987,-0.03480595419040933,0.0,False,False
rmse,W8A8,V 700,V-WIND,23,168,4.666901557194336,4.650762195880003,-0.345826050036413,0.0,False,False
rmse,W8A8,V 850,V-WIND,24,168,4.287314639272843,4.274381953090482,-0.3016500366895009,0.0,False,False
rmse,W8A8,T2M,SURFACE,25,168,1.782893884362936,1.7850914514115583,0.12325843214205198,0.0,False,False
rmse,W8A8,U10,SURFACE,26,168,2.9131332894443016,2.9123923855190865,-0.025433231218761645,0.0,False,False
rmse,W8A8,V10,SURFACE,27,168,3.064912866059477,3.0570792213359916,-0.2555911070175738,0.0,False,False
rmse,W8A8,MSLP,SURFACE,28,168,456.9132836501472,454.06481700768774,-0.6234151521496376,0.0,False,False
physics,W8A8,RMSE Z500,RMSE,0,24,47.394000417207764,48.13062278437819,1.554252354065841,8.312793488198138e-05,True,False
physics,W8A8,RMSE T850,RMSE,1,24,0.5732426877188003,0.5850973876939309,2.0680071859801723,4.3245072060442985e-07,True,False
physics,W8A8,RMSE Q700,RMSE,2,24,0.0004653732107469364,0.0004717327856836884,1.3665537228807663,4.6231744295739106e-10,True,False
physics,W8A8,|Vag| 50hPa,BALANCE,3,24,2.565356510877609,2.6892577946186065,4.829788109981281,0.0,False,False
physics,W8A8,|Vag| 250hPa,BALANCE,4,24,5.286162281036377,5.385356748104096,1.876493035856458,2.1254762690118018e-05,True,False
physics,W8A8,|Vag| 500hPa,BALANCE,5,24,2.5928920030593874,2.6785188376903535,3.302367955546697,1.02063442798371e-05,True,False
physics,W8A8,|Vag| 850hPa,BALANCE,6,24,2.6449722170829775,2.6985072076320646,2.024028464394554,1.3016639871800198e-06,True,False
physics,W8A8,Vag/Vg 50hPa,BALANCE,7,24,0.1785370036959648,0.18672684021294117,4.587192765328938,0.0,False,False
physics,W8A8,Vag/Vg 250hPa,BALANCE,8,24,0.20059208571910858,0.20419983975589276,1.7985525320456348,7.827865316512737e-07,True,False
physics,W8A8,Vag/Vg 500hPa,BALANCE,9,24,0.16025833338499068,0.16531880795955659,3.157698241132372,5.816525601326151e-07,True,False
physics,W8A8,Vag/Vg 850hPa,BALANCE,10,24,0.27441602647304536,0.2793614864349365,1.8021760702000884,1.34681133513755e-07,True,False
physics,W8A8,HypsRel 600-500,BALANCE,11,24,0.0018897587820625942,0.0018937822216145977,0.212907572659195,9.871793043194891e-09,True,False
physics,W8A8,|DryAir Md err|,CONSERVATION,12,24,17387932035712.0,17188287473996.8,-1.1481788708695293,249942987.7106383,True,False
physics,W8A8,neg-q fraction,CONSERVATION,13,24,0.0022372906965756555,0.003337566790287383,49.17895092469585,1.798071799443123e-07,True,False
physics,W8A8,|neg-q mass|,CONSERVATION,14,24,110774068403.2,179140653568.0,61.71713845153407,1146309.1744680852,True,False
physics,W8A8,SpecDivW1 Z500,SPECTRAL,15,24,0.01174367938842653,0.010633520449220182,-9.453246316485927,1.5141757831036094e-07,True,False
physics,W8A8,SpecDivW1 T850,SPECTRAL,16,24,0.034571250479333314,0.02978884648010449,-13.833471259848533,3.8565798627728224e-07,True,False
physics,W8A8,SpecDivW1 Q700,SPECTRAL,17,24,0.5580128893642261,0.4844487895387674,-13.18322591244697,2.4855429457472876e-06,True,False
physics,W8A8,SpecResLog Z500,SPECTRAL,18,24,0.1488671420164445,0.13141330238321275,-11.724440596369963,2.7205748261717366e-06,True,False
physics,W8A8,SpecResLog T850,SPECTRAL,19,24,0.11019972140014751,0.10322198100132791,-6.331903847091086,5.298487113893464e-07,True,False
physics,W8A8,SpecResLog Q700,SPECTRAL,20,24,0.15960012144505045,0.1474358048169651,-7.621746473591161,8.175958987881167e-07,True,False
physics,W8A8,|RQE| Z500,EXTREMES,21,24,0.0009112445634855248,0.0009112948335314286,0.005516636029241202,2.898171821490247e-07,True,True
physics,W8A8,|RQE| T850,EXTREMES,22,24,0.001539781979226973,0.0016634788560622837,8.033402033800334,2.234275675715601e-07,True,False
physics,W8A8,|RQE| Q700,EXTREMES,23,24,0.07520997626706957,0.06784351797541603,-9.794522824332972,3.1508148667660163e-06,True,False
physics,W8A8,RMSE Z500,RMSE,0,72,141.37038254411436,141.92413387978783,0.39170250918764454,0.00022573268159906915,True,False
physics,W8A8,RMSE T850,RMSE,1,72,1.0007906255739705,1.0086335054955493,0.7836684038762666,8.134131735943732e-07,True,False
physics,W8A8,RMSE Q700,RMSE,2,72,0.0007492909642413027,0.0007550525390562995,0.7689369136902219,6.469719587488378e-10,True,False
physics,W8A8,|Vag| 50hPa,BALANCE,3,72,3.079332035779953,3.2715666949748994,6.242738910948776,0.0,False,False
physics,W8A8,|Vag| 250hPa,BALANCE,4,72,5.346157348155975,5.529990243911743,3.438598675349064,2.0327466599484707e-05,True,False
physics,W8A8,|Vag| 500hPa,BALANCE,5,72,2.5715263366699217,2.69370379447937,4.751164943061242,9.827918194709939e-06,True,False
physics,W8A8,|Vag| 850hPa,BALANCE,6,72,2.596181744337082,2.6760546565055847,3.0765531859518536,1.8495194455410569e-06,True,False
physics,W8A8,Vag/Vg 50hPa,BALANCE,7,72,0.21255174688994885,0.22472277730703355,5.726149323715694,0.0,False,False
physics,W8A8,Vag/Vg 250hPa,BALANCE,8,72,0.20418094024062156,0.2106707327067852,3.1784516510285523,7.221673397307701e-07,True,False
physics,W8A8,Vag/Vg 500hPa,BALANCE,9,72,0.16148294247686862,0.16844506338238716,4.311366141049737,5.726484542197369e-07,True,False
physics,W8A8,Vag/Vg 850hPa,BALANCE,10,72,0.2766478732228279,0.2830563120543957,2.3164605449202402,1.3366658636864196e-07,True,False
physics,W8A8,HypsRel 600-500,BALANCE,11,72,0.0021452943449796224,0.0021860136299182804,1.8980745012426152,8.306551877830333e-09,True,False
physics,W8A8,|DryAir Md err|,CONSERVATION,12,72,42829604144947.2,40494915247334.4,-5.4511101473447505,415583942.2638297,True,False
physics,W8A8,neg-q fraction,CONSERVATION,13,72,0.003831012579757953,0.004901768802665174,27.94969216663006,2.2975034377676376e-07,True,False
physics,W8A8,|neg-q mass|,CONSERVATION,14,72,256375649689.6,307972971008.0,20.125671599806797,525926.4,True,False
physics,W8A8,SpecDivW1 Z500,SPECTRAL,15,72,0.04734305516816376,0.041414069661323785,-12.523453515579142,2.33399840126877e-07,True,False
physics,W8A8,SpecDivW1 T850,SPECTRAL,16,72,0.13077276279079944,0.11226898020159001,-14.149569217873301,3.9740140702118675e-07,True,False
physics,W8A8,SpecDivW1 Q700,SPECTRAL,17,72,1.5847931131531516,1.4214003297567994,-10.310038707277132,3.968573588510551e-06,True,False
physics,W8A8,SpecResLog Z500,SPECTRAL,18,72,0.5251080348901255,0.4596872942308806,-12.45852973339736,4.040530647911618e-06,True,False
physics,W8A8,SpecResLog T850,SPECTRAL,19,72,0.29112383586683566,0.2576873670227603,-11.485307874058687,1.0364740602642155e-06,True,False
physics,W8A8,SpecResLog Q700,SPECTRAL,20,72,0.4695301406040895,0.41576055207553664,-11.451786345254389,1.6904693037880838e-06,True,False
physics,W8A8,|RQE| Z500,EXTREMES,21,72,0.002052200911384716,0.002061546884215204,0.4554121761977919,2.409237377504085e-07,True,False
physics,W8A8,|RQE| T850,EXTREMES,22,72,0.001675813118708902,0.0017928250585100614,6.9823978876182204,3.0993207783854386e-07,True,False
physics,W8A8,|RQE| Q700,EXTREMES,23,72,0.1477331225760281,0.12791620194911957,-13.413999705252376,3.928294841279375e-06,True,False
physics,W8A8,RMSE Z500,RMSE,0,120,297.1992938010881,296.79090170739636,-0.13741354781451506,0.0007873535156249999,True,False
physics,W8A8,RMSE T850,RMSE,1,120,1.6138719931665446,1.6160556411314388,0.13530490485864005,2.256352850731383e-06,True,False
physics,W8A8,RMSE Q700,RMSE,2,120,0.0009838760755593553,0.000988713211481885,0.49164077089481656,1.2325162583209099e-09,True,False
physics,W8A8,|Vag| 50hPa,BALANCE,3,120,3.6825262308120728,3.9142324328422546,6.292044849306773,0.0,False,False
physics,W8A8,|Vag| 250hPa,BALANCE,4,120,5.351528131961823,5.598005795478821,4.605743582751975,2.100518409242021e-05,True,False
physics,W8A8,|Vag| 500hPa,BALANCE,5,120,2.5819884300231934,2.7261332273483276,5.582705005530926,9.123822476001495e-06,True,False
physics,W8A8,|Vag| 850hPa,BALANCE,6,120,2.5783519625663756,2.6765148878097533,3.8071964832012624,2.42273858252992e-06,True,False
physics,W8A8,Vag/Vg 50hPa,BALANCE,7,120,0.25039272867143153,0.2641645211726427,5.500076848989775,0.0,False,False
physics,W8A8,Vag/Vg 250hPa,BALANCE,8,120,0.20757332742214202,0.21611992716789247,4.117388227038064,7.750506096697867e-07,True,False
physics,W8A8,Vag/Vg 500hPa,BALANCE,9,120,0.16644311137497425,0.17450696863234044,4.844812855726658,5.431631778148894e-07,True,False
physics,W8A8,Vag/Vg 850hPa,BALANCE,10,120,0.2863327294588089,0.29371552541852,2.5783975075658114,1.6778073412306761e-07,True,False
physics,W8A8,HypsRel 600-500,BALANCE,11,120,0.0024162212527233753,0.002514289391705283,4.058740021071045,6.268103164260551e-09,True,False
physics,W8A8,|DryAir Md err|,CONSERVATION,12,120,54298166793164.8,51859420203724.8,-4.491397653865169,532388349.82127655,True,False
physics,W8A8,neg-q fraction,CONSERVATION,13,120,0.0055891772586619485,0.0065279449700028636,16.796169953029125,1.498344453408363e-07,True,False
physics,W8A8,|neg-q mass|,CONSERVATION,14,120,395305019980.8,435261743001.6,10.10782079689772,796408.374468085,True,False
physics,W8A8,SpecDivW1 Z500,SPECTRAL,15,120,0.10668702309374327,0.09734457011600982,-8.756878490764961,5.741047440145198e-07,True,False
physics,W8A8,SpecDivW1 T850,SPECTRAL,16,120,0.2363252797837613,0.21134685267251602,-10.56951128296586,6.705656936959199e-07,True,False
physics,W8A8,SpecDivW1 Q700,SPECTRAL,17,120,2.514150654791609,2.3167975483600753,-7.8496929392599,3.89930534098122e-06,True,False
physics,W8A8,SpecResLog Z500,SPECTRAL,18,120,0.9803284959163312,0.8892497044579024,-9.290640008714197,5.819765256058809e-06,True,False
physics,W8A8,SpecResLog T850,SPECTRAL,19,120,0.526553650798614,0.477787858644722,-9.261314982799925,1.4847145995831128e-06,True,False
physics,W8A8,SpecResLog Q700,SPECTRAL,20,120,0.853566316741545,0.7635499847560943,-10.545909581939046,1.7484622986846742e-06,True,False
physics,W8A8,|RQE| Z500,EXTREMES,21,120,0.003987607173621654,0.0036583288208930755,-8.257542390503803,3.4424790894573035e-07,True,False
physics,W8A8,|RQE| T850,EXTREMES,22,120,0.0022641459512669827,0.0022632074804278092,-0.041449220119767094,3.2266809981554106e-07,True,False
physics,W8A8,|RQE| Q700,EXTREMES,23,120,0.23378538824617862,0.20773267988115549,-11.14385657737914,2.491030287235341e-06,True,False
physics,W8A8,RMSE Z500,RMSE,0,168,477.04575747420046,474.5177007550268,-0.5299400905604709,0.001286153590425532,True,False
physics,W8A8,RMSE T850,RMSE,1,168,2.35859095132945,2.350378234495314,-0.3482043730179976,5.2857906260388965e-06,True,False
physics,W8A8,RMSE Q700,RMSE,2,168,0.0011939742757268242,0.0011975792486221253,0.30193053305998935,1.1824824391527379e-09,True,False
physics,W8A8,|Vag| 50hPa,BALANCE,3,168,4.301926904916764,4.557585382461548,5.942882880055145,0.0,False,False
physics,W8A8,|Vag| 250hPa,BALANCE,4,168,5.366492509841919,5.641970956325531,5.133305338233431,1.723715599547041e-05,True,False
physics,W8A8,|Vag| 500hPa,BALANCE,5,168,2.673031008243561,2.814178538322449,5.2804299554921945,7.949991429105718e-06,True,False
physics,W8A8,|Vag| 850hPa,BALANCE,6,168,2.5738034665584566,2.680913096666336,4.161531037608728,3.2039398842669545e-06,True,False
physics,W8A8,Vag/Vg 50hPa,BALANCE,7,168,0.2880367342382669,0.30218750461935995,4.912835308494841,0.0,False,False
physics,W8A8,Vag/Vg 250hPa,BALANCE,8,168,0.2138738863170147,0.22355621866881847,4.527122276841281,6.579338236058012e-07,True,False
physics,W8A8,Vag/Vg 500hPa,BALANCE,9,168,0.17948650047183037,0.18734547756612302,4.378589517113059,4.781053421345163e-07,True,False
physics,W8A8,Vag/Vg 850hPa,BALANCE,10,168,0.3020104058086872,0.3098287291824818,2.588759600140134,2.3600902963191906e-07,True,False
physics,W8A8,HypsRel 600-500,BALANCE,11,168,0.0027178606795670844,0.002887626669371185,6.246309499247106,6.923083792782102e-09,True,False
physics,W8A8,|DryAir Md err|,CONSERVATION,12,168,61224813831244.8,59606657030323.2,-2.642975453354178,677868757.5148935,True,False
physics,W8A8,neg-q fraction,CONSERVATION,13,168,0.008016498644428794,0.008793053499539382,9.686957979469867,2.597275368393735e-07,True,False
physics,W8A8,|neg-q mass|,CONSERVATION,14,168,640942483865.6,646375668736.0,0.8476868060971468,1965300.0170212765,True,False
physics,W8A8,SpecDivW1 Z500,SPECTRAL,15,168,0.16761684603118007,0.15762697554741623,-5.959944194335653,8.364450910688876e-07,True,False
physics,W8A8,SpecDivW1 T850,SPECTRAL,16,168,0.34187072099182514,0.318155712961889,-6.936835058917849,7.763147107935637e-07,True,False
physics,W8A8,SpecDivW1 Q700,SPECTRAL,17,168,3.363326323142431,3.1582851691261506,-6.096380021332741,5.7984310562185e-06,True,False
physics,W8A8,SpecResLog Z500,SPECTRAL,18,168,1.3497551466967934,1.2506284466241204,-7.344050535036828,7.900357517776777e-06,True,False
physics,W8A8,SpecResLog T850,SPECTRAL,19,168,0.7375037912703352,0.6881833599773198,-6.687481729153134,1.8566658550917109e-06,True,False
physics,W8A8,SpecResLog Q700,SPECTRAL,20,168,1.2646213667724404,1.1488005027767971,-9.15854081219904,2.838551224112969e-06,True,False
physics,W8A8,|RQE| Z500,EXTREMES,21,168,0.006353857653448358,0.005767217458924279,-9.232819281144877,2.823770046234131e-07,True,False
physics,W8A8,|RQE| T850,EXTREMES,22,168,0.0038568561161810067,0.003774821580009302,-2.1269794283364094,3.5228242384309464e-07,True,False
physics,W8A8,|RQE| Q700,EXTREMES,23,168,0.2938850261271,0.26077011302113534,-11.267982429170463,2.8692027355762237e-06,True,False
