# per (initialisation, variable) RMSE for the config and FP32. source=harness_results.pt. Raw material for the POOLED bootstrap: pooling happens inside each resample, so a pre-collapsed degradation series cannot produce it.
tag,lead,init,var,r_cfg,r_ref
W4W8_floor,24,22,u_component_of_wind_500,1.697074294,1.529336691
W4W8_floor,24,22,v_component_of_wind_500,1.826446295,1.548970819
W4W8_floor,24,23,geopotential_500,55.41677094,45.3256073
W4W8_floor,24,23,temperature_850,0.6629853249,0.6053901315
W4W8_floor,24,23,2m_temperature,0.5982317924,0.5468065143
W4W8_floor,24,23,mean_sea_level_pressure,63.07204056,54.52922058
W4W8_floor,24,23,specific_humidity_700,0.0005584143801,0.0005201700842
W4W8_floor,24,23,u_component_of_wind_500,1.77807951,1.561487794
W4W8_floor,24,23,v_component_of_wind_500,1.871160269,1.585518837
W4W8_floor,24,24,geopotential_500,53.95783997,47.44751358
W4W8_floor,24,24,temperature_850,0.6609545946,0.5907027125
W4W8_floor,24,24,2m_temperature,0.5966148376,0.5459327698
W4W8_floor,24,24,mean_sea_level_pressure,66.32802582,55.67899704
W4W8_floor,24,24,specific_humidity_700,0.0005535272649,0.0005088701728
W4W8_floor,24,24,u_component_of_wind_500,1.732284307,1.566145658
W4W8_floor,24,24,v_component_of_wind_500,1.906428933,1.628999352
W4W8_floor,24,25,geopotential_500,50.07135773,40.26809692
W4W8_floor,24,25,temperature_850,0.6655483842,0.6098076105
W4W8_floor,24,25,2m_temperature,0.5634090304,0.5221914649
W4W8_floor,24,25,mean_sea_level_pressure,58.98317337,48.92466736
W4W8_floor,24,25,specific_humidity_700,0.0005697521265,0.0005256870063
W4W8_floor,24,25,u_component_of_wind_500,1.752678514,1.542636633
W4W8_floor,24,25,v_component_of_wind_500,1.830713749,1.540247321
W4W8_floor,24,26,geopotential_500,59.62550354,46.57736206
W4W8_floor,24,26,temperature_850,0.6492676139,0.5817914605
W4W8_floor,24,26,2m_temperature,0.6092997193,0.5647383332
W4W8_floor,24,26,mean_sea_level_pressure,67.35534668,53.92944336
W4W8_floor,24,26,specific_humidity_700,0.0005660807365,0.0005238184822
W4W8_floor,24,26,u_component_of_wind_500,1.728814125,1.537398934
W4W8_floor,24,26,v_component_of_wind_500,1.955573797,1.601153493
W4W8_floor,24,27,geopotential_500,59.17854691,47.59264374
W4W8_floor,24,27,temperature_850,0.7076864243,0.6297966838
W4W8_floor,24,27,2m_temperature,0.5987514853,0.5512356162
W4W8_floor,24,27,mean_sea_level_pressure,76.51686859,58.95233154
W4W8_floor,24,27,specific_humidity_700,0.0005578140263,0.0005300744087
W4W8_floor,24,27,u_component_of_wind_500,1.796385288,1.588400722
W4W8_floor,24,27,v_component_of_wind_500,1.937039495,1.624341249
W4W8_floor,24,28,geopotential_500,54.48168182,43.49627686
W4W8_floor,24,28,temperature_850,0.6591079235,0.5892611742
W4W8_floor,24,28,2m_temperature,0.5900694728,0.538138926
W4W8_floor,24,28,mean_sea_level_pressure,63.77323151,51.99026108
W4W8_floor,24,28,specific_humidity_700,0.0005543978768,0.0005077194073
W4W8_floor,24,28,u_component_of_wind_500,1.671613812,1.469048381
W4W8_floor,24,28,v_component_of_wind_500,1.767108321,1.507418156
W4W8_floor,24,29,geopotential_500,57.17655945,47.51827621
W4W8_floor,24,29,temperature_850,0.7039015293,0.62613976
W4W8_floor,24,29,2m_temperature,0.583345592,0.5260483027
W4W8_floor,24,29,mean_sea_level_pressure,66.86464691,58.87188721
W4W8_floor,24,29,specific_humidity_700,0.000555762148,0.0005195072154
W4W8_floor,24,29,u_component_of_wind_500,1.765763283,1.572662473
W4W8_floor,24,29,v_component_of_wind_500,1.875411272,1.570849538
W4W8_floor,24,30,geopotential_500,51.71081543,43.47348022
W4W8_floor,24,30,temperature_850,0.6787146926,0.6083511114
W4W8_floor,24,30,2m_temperature,0.5444360375,0.4964241683
W4W8_floor,24,30,mean_sea_level_pressure,65.26237488,54.87886429
W4W8_floor,24,30,specific_humidity_700,0.0005710346159,0.0005273993593
W4W8_floor,24,30,u_component_of_wind_500,1.699161768,1.492990971
W4W8_floor,24,30,v_component_of_wind_500,1.800166368,1.503983617
W4W8_floor,24,31,geopotential_500,57.23151398,45.50864029
W4W8_floor,24,31,temperature_850,0.7087493539,0.6246883273
W4W8_floor,24,31,2m_temperature,0.5609326959,0.4968833029
W4W8_floor,24,31,mean_sea_level_pressure,64.88479614,50.90457916
W4W8_floor,24,31,specific_humidity_700,0.0005790997529,0.0005364338285
W4W8_floor,24,31,u_component_of_wind_500,1.71498239,1.538112998
W4W8_floor,24,31,v_component_of_wind_500,1.937603951,1.627673984
W4W8_floor,24,32,geopotential_500,57.54123688,46.28397369
W4W8_floor,24,32,temperature_850,0.6477610469,0.5749425292
W4W8_floor,24,32,2m_temperature,0.5672903657,0.5165126324
W4W8_floor,24,32,mean_sea_level_pressure,66.64949799,55.10603714
W4W8_floor,24,32,specific_humidity_700,0.0005534879165,0.0005118523841
W4W8_floor,24,32,u_component_of_wind_500,1.758681893,1.537865758
W4W8_floor,24,32,v_component_of_wind_500,1.876237392,1.57401073
W4W8_floor,24,33,geopotential_500,52.40684891,45.28685379
W4W8_floor,24,33,temperature_850,0.6791551113,0.6106007695
W4W8_floor,24,33,2m_temperature,0.5755015612,0.5190646052
W4W8_floor,24,33,mean_sea_level_pressure,64.1413269,54.37110901
W4W8_floor,24,33,specific_humidity_700,0.0005437772488,0.0005065524601
W4W8_floor,24,33,u_component_of_wind_500,1.771850586,1.549901009
W4W8_floor,24,33,v_component_of_wind_500,1.877281785,1.573207259
W4W8_floor,24,34,geopotential_500,50.50559998,43.47476578
W4W8_floor,24,34,temperature_850,0.679246068,0.6132788658
W4W8_floor,24,34,2m_temperature,0.5432310104,0.4970250726
W4W8_floor,24,34,mean_sea_level_pressure,60.54750443,49.28857422
W4W8_floor,24,34,specific_humidity_700,0.0005544721498,0.0005167568452
W4W8_floor,24,34,u_component_of_wind_500,1.650951028,1.474733353
W4W8_floor,24,34,v_component_of_wind_500,1.843540788,1.535751939
W4W8_floor,24,35,geopotential_500,53.37386322,43.80574799
W4W8_floor,24,35,temperature_850,0.6729483008,0.6052558422
W4W8_floor,24,35,2m_temperature,0.575615108,0.5170003772
W4W8_floor,24,35,mean_sea_level_pressure,63.82889557,53.01184082
W4W8_floor,24,35,specific_humidity_700,0.0005237105652,0.0004839102912
W4W8_floor,24,35,u_component_of_wind_500,1.638899207,1.435439467
W4W8_floor,24,35,v_component_of_wind_500,1.794770122,1.506463885
W4W8_floor,24,36,geopotential_500,62.53311539,51.68269348
W4W8_floor,24,36,temperature_850,0.6784008145,0.6052874923
W4W8_floor,24,36,2m_temperature,0.5563450456,0.5058174133
W4W8_floor,24,36,mean_sea_level_pressure,69.90078735,58.38853455
W4W8_floor,24,36,specific_humidity_700,0.0005524802255,0.0005124374875
W4W8_floor,24,36,u_component_of_wind_500,1.745918393,1.555693507
W4W8_floor,24,36,v_component_of_wind_500,1.856582522,1.568180561
W4W8_floor,24,37,geopotential_500,53.54898071,43.9075737
W4W8_floor,24,37,temperature_850,0.7058765292,0.6303819418
W4W8_floor,24,37,2m_temperature,0.5654972792,0.5102633238
W4W8_floor,24,37,mean_sea_level_pressure,60.72153854,51.13767242
W4W8_floor,24,37,specific_humidity_700,0.0005576061667,0.0005176814739
W4W8_floor,24,37,u_component_of_wind_500,1.698502421,1.509111524
W4W8_floor,24,37,v_component_of_wind_500,1.865443349,1.549799442
W4W8_floor,24,38,geopotential_500,60.89097214,50.56871414
W4W8_floor,24,38,temperature_850,0.6649293303,0.592263341
W4W8_floor,24,38,2m_temperature,0.5894101858,0.529075861
W4W8_floor,24,38,mean_sea_level_pressure,67.62127686,55.71863556
W4W8_floor,24,38,specific_humidity_700,0.0005331108696,0.0004865474475
W4W8_floor,24,38,u_component_of_wind_500,1.760796905,1.581840277
W4W8_floor,24,38,v_component_of_wind_500,1.895924091,1.653701186
W4W8_floor,24,39,geopotential_500,52.67212296,43.6733284
W4W8_floor,24,39,temperature_850,0.6805911064,0.6127570868
W4W8_floor,24,39,2m_temperature,0.6319648027,0.5676099062
W4W8_floor,24,39,mean_sea_level_pressure,62.23874283,52.43354797
W4W8_floor,24,39,specific_humidity_700,0.0005406744895,0.0005034311907
W4W8_floor,24,39,u_component_of_wind_500,1.713044286,1.534490585
W4W8_floor,24,39,v_component_of_wind_500,1.851235747,1.582687855
W4W8_floor,24,40,geopotential_500,55.28464127,42.43185425
W4W8_floor,24,40,temperature_850,0.6484923959,0.5746791363
W4W8_floor,24,40,2m_temperature,0.5822802782,0.5369553566
W4W8_floor,24,40,mean_sea_level_pressure,60.74166107,49.49229813
W4W8_floor,24,40,specific_humidity_700,0.0005157310516,0.0004764424812
W4W8_floor,24,40,u_component_of_wind_500,1.638182402,1.455256343
W4W8_floor,24,40,v_component_of_wind_500,1.830429554,1.525432229
W4W8_floor,24,41,geopotential_500,55.77988052,46.27244186
W4W8_floor,24,41,temperature_850,0.6334822774,0.5600631833
W4W8_floor,24,41,2m_temperature,0.590067029,0.5419198275
W4W8_floor,24,41,mean_sea_level_pressure,63.83760452,52.63264847
W4W8_floor,24,41,specific_humidity_700,0.0005184486508,0.0004813543346
W4W8_floor,24,41,u_component_of_wind_500,1.689806581,1.517530084
W4W8_floor,24,41,v_component_of_wind_500,1.852284074,1.506588817
W4W8_floor,24,42,geopotential_500,57.96575165,45.3514595
W4W8_floor,24,42,temperature_850,0.6080831289,0.5514427423
W4W8_floor,24,42,2m_temperature,0.6224259734,0.5704486966
W4W8_floor,24,42,mean_sea_level_pressure,66.66268158,55.41883087
W4W8_floor,24,42,specific_humidity_700,0.0005199051229,0.0004820304166
W4W8_floor,24,42,u_component_of_wind_500,1.730243802,1.538285136
W4W8_floor,24,42,v_component_of_wind_500,1.915296793,1.615715504
W4W8_floor,24,43,geopotential_500,54.31647491,45.66890335
W4W8_floor,24,43,temperature_850,0.6450733542,0.5637242198
W4W8_floor,24,43,2m_temperature,0.6404124498,0.5698968172
W4W8_floor,24,43,mean_sea_level_pressure,61.22016525,51.58109283
W4W8_floor,24,43,specific_humidity_700,0.0005545047461,0.0005145841278
W4W8_floor,24,43,u_component_of_wind_500,1.712203145,1.540934086
W4W8_floor,24,43,v_component_of_wind_500,1.888836265,1.578084588
W4W8_floor,24,44,geopotential_500,63.43194199,50.41005707
W4W8_floor,24,44,temperature_850,0.6907467246,0.6144151688
W4W8_floor,24,44,2m_temperature,0.6608421206,0.6011608839
W4W8_floor,24,44,mean_sea_level_pressure,66.06130981,56.04428101
W4W8_floor,24,44,specific_humidity_700,0.0005682166666,0.0005201376625
W4W8_floor,24,44,u_component_of_wind_500,1.908678055,1.673054934
W4W8_floor,24,44,v_component_of_wind_500,2.041335106,1.711608052
W4W8_floor,24,45,geopotential_500,57.9417572,44.69275665
W4W8_floor,24,45,temperature_850,0.6523643732,0.5649912357
W4W8_floor,24,45,2m_temperature,0.6478917003,0.5770010352
W4W8_floor,24,45,mean_sea_level_pressure,60.92420578,52.04636002
W4W8_floor,24,45,specific_humidity_700,0.0005357820773,0.0004936679616
W4W8_floor,24,45,u_component_of_wind_500,1.696234465,1.506422281
W4W8_floor,24,45,v_component_of_wind_500,1.874300718,1.532595277
W4W8_floor,24,46,geopotential_500,59.6466217,49.82879257
W4W8_floor,24,46,temperature_850,0.6930144429,0.6083568931
W4W8_floor,24,46,2m_temperature,0.608977437,0.5460761189
W4W8_floor,24,46,mean_sea_level_pressure,68.34918213,57.98045731
W4W8_floor,24,46,specific_humidity_700,0.0005681099137,0.0005236800062
W4W8_floor,24,46,u_component_of_wind_500,1.829070807,1.624450326
W4W8_floor,24,46,v_component_of_wind_500,1.930727839,1.645369172
W4W8_floor,72,0,geopotential_500,166.6230316,131.9798126
W4W8_floor,72,0,temperature_850,1.206675649,0.992829442
W4W8_floor,72,0,2m_temperature,1.027639151,0.8601693511
W4W8_floor,72,0,mean_sea_level_pressure,166.6928101,133.9458771
W4W8_floor,72,0,specific_humidity_700,0.0009165620431,0.000802566763
W4W8_floor,72,0,u_component_of_wind_500,3.534378529,2.76462245
W4W8_floor,72,0,v_component_of_wind_500,3.625416756,2.768193245
W4W8_floor,72,1,geopotential_500,161.2221527,126.8689575
W4W8_floor,72,1,temperature_850,1.160588384,0.9502070546
W4W8_floor,72,1,2m_temperature,1.096639991,0.9454364181
W4W8_floor,72,1,mean_sea_level_pressure,167.2933807,130.048172
W4W8_floor,72,1,specific_humidity_700,0.0009011573857,0.0007896268507
W4W8_floor,72,1,u_component_of_wind_500,3.354216814,2.824518442
W4W8_floor,72,1,v_component_of_wind_500,3.637374401,2.892445326
W4W8_floor,72,2,geopotential_500,171.2077332,135.2575684
W4W8_floor,72,2,temperature_850,1.235843539,0.9752497077
W4W8_floor,72,2,2m_temperature,1.015372753,0.8782956004
W4W8_floor,72,2,mean_sea_level_pressure,166.2448273,130.8702087
W4W8_floor,72,2,specific_humidity_700,0.000889311661,0.0007696941611
W4W8_floor,72,2,u_component_of_wind_500,3.56498456,2.947607279
W4W8_floor,72,2,v_component_of_wind_500,3.872632742,2.995931864
W4W8_floor,72,3,geopotential_500,165.7604828,128.894516
W4W8_floor,72,3,temperature_850,1.199216843,0.9600007534
W4W8_floor,72,3,2m_temperature,1.126781344,0.9644672871
W4W8_floor,72,3,mean_sea_level_pressure,162.6070862,128.6428986
W4W8_floor,72,3,specific_humidity_700,0.0009176150197,0.0007924500969
W4W8_floor,72,3,u_component_of_wind_500,3.47465229,2.795162678
W4W8_floor,72,3,v_component_of_wind_500,3.861179352,2.814769268
W4W8_floor,72,4,geopotential_500,189.3476105,151.5990753
W4W8_floor,72,4,temperature_850,1.266914248,1.026997924
W4W8_floor,72,4,2m_temperature,1.052375555,0.9188081026
W4W8_floor,72,4,mean_sea_level_pressure,179.7832947,148.5270538
W4W8_floor,72,4,specific_humidity_700,0.0009313399787,0.0008208057843
W4W8_floor,72,4,u_component_of_wind_500,3.524765015,2.882163525
W4W8_floor,72,4,v_component_of_wind_500,3.890462399,2.999513388
W4W8_floor,72,5,geopotential_500,180.2214355,139.0004272
W4W8_floor,72,5,temperature_850,1.332725048,1.082658172
W4W8_floor,72,5,2m_temperature,1.086602807,0.9238057733
W4W8_floor,72,5,mean_sea_level_pressure,174.4541321,135.6295776
W4W8_floor,72,5,specific_humidity_700,0.0009336088551,0.0008260119939
W4W8_floor,72,5,u_component_of_wind_500,3.819773912,3.030220032
W4W8_floor,72,5,v_component_of_wind_500,4.076627731,3.122678995
W4W8_floor,72,6,geopotential_500,176.8845978,139.2766876
W4W8_floor,72,6,temperature_850,1.251882553,0.9834553599
W4W8_floor,72,6,2m_temperature,1.043104529,0.9256231189
W4W8_floor,72,6,mean_sea_level_pressure,176.6203918,143.5164795
W4W8_floor,72,6,specific_humidity_700,0.000915036886,0.0007850527181
W4W8_floor,72,6,u_component_of_wind_500,3.679709435,2.977740526
W4W8_floor,72,6,v_component_of_wind_500,3.832956076,3.009058952
W4W8_floor,72,7,geopotential_500,155.4197083,150.5617523
W4W8_floor,72,7,temperature_850,1.252958894,1.070178151
W4W8_floor,72,7,2m_temperature,1.004257083,0.9115730524
W4W8_floor,72,7,mean_sea_level_pressure,161.4494781,154.8851929
W4W8_floor,72,7,specific_humidity_700,0.0009157278109,0.0008244601195
W4W8_floor,72,7,u_component_of_wind_500,3.365260839,3.036338568
W4W8_floor,72,7,v_component_of_wind_500,3.830581427,3.161497831
W4W8_floor,72,8,geopotential_500,151.8897247,125.9293747
W4W8_floor,72,8,temperature_850,1.229717374,1.018718839
W4W8_floor,72,8,2m_temperature,1.035788059,0.9161570072
W4W8_floor,72,8,mean_sea_level_pressure,156.2774353,134.033905
W4W8_floor,72,8,specific_humidity_700,0.0009103764896,0.0007862486527
W4W8_floor,72,8,u_component_of_wind_500,3.260417223,2.649039984
W4W8_floor,72,8,v_component_of_wind_500,3.526597023,2.785668612
W4W8_floor,72,9,geopotential_500,184.0087128,146.1259003
W4W8_floor,72,9,temperature_850,1.273558617,1.020706773
W4W8_floor,72,9,2m_temperature,1.051079035,0.8909773827
W4W8_floor,72,9,mean_sea_level_pressure,163.1947784,131.5210114
W4W8_floor,72,9,specific_humidity_700,0.0009274634067,0.0008156671538
W4W8_floor,72,9,u_component_of_wind_500,3.623872042,2.889462709
W4W8_floor,72,9,v_component_of_wind_500,3.813098907,3.036725044
W4W8_floor,72,10,geopotential_500,179.3812103,152.6218719
W4W8_floor,72,10,temperature_850,1.299179554,1.099289179
W4W8_floor,72,10,2m_temperature,1.012876749,0.9056536555
W4W8_floor,72,10,mean_sea_level_pressure,182.4821472,148.2692719
W4W8_floor,72,10,specific_humidity_700,0.0008928208263,0.000797492452
W4W8_floor,72,10,u_component_of_wind_500,3.576310635,2.933316231
W4W8_floor,72,10,v_component_of_wind_500,3.746847391,3.041793108
W4W8_floor,72,11,geopotential_500,173.932373,136.854126
W4W8_floor,72,11,temperature_850,1.215685129,0.9433440566
W4W8_floor,72,11,2m_temperature,1.013007402,0.8458253145
W4W8_floor,72,11,mean_sea_level_pressure,173.5012665,133.984375
W4W8_floor,72,11,specific_humidity_700,0.0008694129647,0.0007601359393
W4W8_floor,72,11,u_component_of_wind_500,3.379028559,2.786117554
W4W8_floor,72,11,v_component_of_wind_500,3.938914299,3.026462078
W4W8_floor,72,12,geopotential_500,171.7258606,137.6354218
W4W8_floor,72,12,temperature_850,1.248305917,1.024472713
W4W8_floor,72,12,2m_temperature,0.9825978279,0.8487702012
W4W8_floor,72,12,mean_sea_level_pressure,172.9844971,146.3888092
W4W8_floor,72,12,specific_humidity_700,0.0009442502051,0.0008218619623
W4W8_floor,72,12,u_component_of_wind_500,3.312873363,2.690552473
W4W8_floor,72,12,v_component_of_wind_500,3.660372734,2.85798955
W4W8_floor,72,13,geopotential_500,157.5112762,139.4195251
W4W8_floor,72,13,temperature_850,1.280489802,1.048888564
W4W8_floor,72,13,2m_temperature,1.054100275,0.921782434
W4W8_floor,72,13,mean_sea_level_pressure,177.4021606,160.7534332
W4W8_floor,72,13,specific_humidity_700,0.0008832152816,0.0007634681533
W4W8_floor,72,13,u_component_of_wind_500,3.271175623,2.752011776
W4W8_floor,72,13,v_component_of_wind_500,3.564096689,3.005084276
W4W8_floor,72,14,geopotential_500,185.4473114,145.5856476
W4W8_floor,72,14,temperature_850,1.299294591,1.05975759
W4W8_floor,72,14,2m_temperature,1.030688882,0.8656545281
W4W8_floor,72,14,mean_sea_level_pressure,185.5085297,152.5155029
W4W8_floor,72,14,specific_humidity_700,0.0008694358985,0.0007646848098
W4W8_floor,72,14,u_component_of_wind_500,3.404764414,2.828819036
W4W8_floor,72,14,v_component_of_wind_500,4.140217781,3.15865922
W4W8_floor,72,15,geopotential_500,189.40979,161.8527069
W4W8_floor,72,15,temperature_850,1.328662872,1.088174939
W4W8_floor,72,15,2m_temperature,1.078512549,0.9095958471
W4W8_floor,72,15,mean_sea_level_pressure,186.8649902,161.9653625
W4W8_floor,72,15,specific_humidity_700,0.0008913602214,0.000816249114
W4W8_floor,72,15,u_component_of_wind_500,3.587723255,2.985070705
W4W8_floor,72,15,v_component_of_wind_500,3.909521341,3.187684059
W4W8_floor,72,16,geopotential_500,166.7711792,140.2784424
W4W8_floor,72,16,temperature_850,1.256871819,1.019387126
W4W8_floor,72,16,2m_temperature,0.9774112105,0.8415235877
W4W8_floor,72,16,mean_sea_level_pressure,157.550827,139.2047119
W4W8_floor,72,16,specific_humidity_700,0.0008588708588,0.0007536404883
W4W8_floor,72,16,u_component_of_wind_500,3.330554008,2.838536024
W4W8_floor,72,16,v_component_of_wind_500,3.556860209,2.837703228
W4W8_floor,72,17,geopotential_500,145.0462494,117.4568405
W4W8_floor,72,17,temperature_850,1.163658381,0.9557939172
W4W8_floor,72,17,2m_temperature,0.9464306235,0.8270317912
W4W8_floor,72,17,mean_sea_level_pressure,148.1502686,128.6986847
W4W8_floor,72,17,specific_humidity_700,0.0008801475051,0.0007727986085
W4W8_floor,72,17,u_component_of_wind_500,3.178071499,2.661605597
W4W8_floor,72,17,v_component_of_wind_500,3.417994261,2.602229357
W4W8_floor,72,18,geopotential_500,156.7479401,148.3157349
W4W8_floor,72,18,temperature_850,1.263824821,1.123185158
W4W8_floor,72,18,2m_temperature,0.9758521914,0.8839998245
W4W8_floor,72,18,mean_sea_level_pressure,176.6201324,161.2544098
W4W8_floor,72,18,specific_humidity_700,0.0009810535703,0.0008755659801
W4W8_floor,72,18,u_component_of_wind_500,3.458464384,3.088802814
W4W8_floor,72,18,v_component_of_wind_500,3.742898464,3.173286438
W4W8_floor,72,19,geopotential_500,158.4307098,134.3968658
W4W8_floor,72,19,temperature_850,1.190324068,1.023727894
W4W8_floor,72,19,2m_temperature,0.9240609407,0.855766356
W4W8_floor,72,19,mean_sea_level_pressure,167.0155182,140.169281
W4W8_floor,72,19,specific_humidity_700,0.0009163318318,0.0008233066765
W4W8_floor,72,19,u_component_of_wind_500,3.246664524,2.841856718
W4W8_floor,72,19,v_component_of_wind_500,3.533979654,2.827306032
W4W8_floor,72,20,geopotential_500,159.7289429,147.433548
W4W8_floor,72,20,temperature_850,1.281846523,1.076989651
W4W8_floor,72,20,2m_temperature,0.9822390676,0.855017662
W4W8_floor,72,20,mean_sea_level_pressure,174.7599487,157.0558472
W4W8_floor,72,20,specific_humidity_700,0.0009284709813,0.0008354146266
W4W8_floor,72,20,u_component_of_wind_500,3.429178953,3.057333469
W4W8_floor,72,20,v_component_of_wind_500,3.641279459,3.018458128
W4W8_floor,72,21,geopotential_500,153.8720703,130.3571625
W4W8_floor,72,21,temperature_850,1.20396781,0.9898914099
W4W8_floor,72,21,2m_temperature,0.9324956536,0.8145849109
W4W8_floor,72,21,mean_sea_level_pressure,151.7565002,131.8191376
W4W8_floor,72,21,specific_humidity_700,0.0009187118849,0.0008015594794
W4W8_floor,72,21,u_component_of_wind_500,3.246918201,2.811071873
W4W8_floor,72,21,v_component_of_wind_500,3.744167805,3.05508709
W4W8_floor,72,22,geopotential_500,206.4884796,166.9870453
W4W8_floor,72,22,temperature_850,1.402577758,1.16650939
W4W8_floor,72,22,2m_temperature,1.072954059,0.9152672887
W4W8_floor,72,22,mean_sea_level_pressure,200.5559845,160.928894
W4W8_floor,72,22,specific_humidity_700,0.0009086668724,0.0008047975134
W4W8_floor,72,22,u_component_of_wind_500,3.509534597,2.975454807
W4W8_floor,72,22,v_component_of_wind_500,3.986796379,3.219049454
W4W8_floor,72,23,geopotential_500,187.6883545,151.9841003
W4W8_floor,72,23,temperature_850,1.344227195,1.071673512
W4W8_floor,72,23,2m_temperature,1.074044347,0.9393433928
W4W8_floor,72,23,mean_sea_level_pressure,195.4974976,162.0859222
W4W8_floor,72,23,specific_humidity_700,0.0009360486874,0.0008211900713
W4W8_floor,72,23,u_component_of_wind_500,3.670150042,3.013465166
W4W8_floor,72,23,v_component_of_wind_500,4.061799049,3.268024206
W4W8_floor,72,24,geopotential_500,162.448822,132.4472351
W4W8_floor,72,24,temperature_850,1.251170039,1.021759152
W4W8_floor,72,24,2m_temperature,0.9308639169,0.8137806058
W4W8_floor,72,24,mean_sea_level_pressure,174.3641205,140.6959534
W4W8_floor,72,24,specific_humidity_700,0.0008676719735,0.000778813439
W4W8_floor,72,24,u_component_of_wind_500,3.278331995,2.762033224
W4W8_floor,72,24,v_component_of_wind_500,3.807030678,2.999057293
W4W8_floor,72,25,geopotential_500,138.7511139,107.4284821
W4W8_floor,72,25,temperature_850,1.206293941,0.972936511
W4W8_floor,72,25,2m_temperature,0.968783021,0.8065256476
W4W8_floor,72,25,mean_sea_level_pressure,143.1435394,115.3436584
W4W8_floor,72,25,specific_humidity_700,0.0009489965742,0.0008191096713
W4W8_floor,72,25,u_component_of_wind_500,3.228880405,2.680618525
W4W8_floor,72,25,v_component_of_wind_500,3.388247728,2.723143339
W4W8_floor,72,26,geopotential_500,178.241684,171.3298492
W4W8_floor,72,26,temperature_850,1.246734619,1.055837631
W4W8_floor,72,26,2m_temperature,0.9972298741,0.8693380356
W4W8_floor,72,26,mean_sea_level_pressure,182.7610474,171.3503571
W4W8_floor,72,26,specific_humidity_700,0.0009092126857,0.0007991758757
W4W8_floor,72,26,u_component_of_wind_500,3.408949137,2.953518867
W4W8_floor,72,26,v_component_of_wind_500,3.597994089,3.056167603
W4W8_floor,72,27,geopotential_500,185.209259,146.3167877
W4W8_floor,72,27,temperature_850,1.337157607,1.075285673
W4W8_floor,72,27,2m_temperature,1.107883096,0.9303552508
W4W8_floor,72,27,mean_sea_level_pressure,192.5324554,154.9616394
W4W8_floor,72,27,specific_humidity_700,0.0009174747393,0.0008293346618
W4W8_floor,72,27,u_component_of_wind_500,3.41481328,2.803014994
W4W8_floor,72,27,v_component_of_wind_500,3.974663973,3.134813786
W4W8_floor,72,28,geopotential_500,161.6787567,134.783432
W4W8_floor,72,28,temperature_850,1.209804654,1.015721917
W4W8_floor,72,28,2m_temperature,0.9190278053,0.8059611917
W4W8_floor,72,28,mean_sea_level_pressure,169.6411438,145.2027283
W4W8_floor,72,28,specific_humidity_700,0.0009287233115,0.000801033224
W4W8_floor,72,28,u_component_of_wind_500,3.215554953,2.702532768
W4W8_floor,72,28,v_component_of_wind_500,3.560331583,2.840510607
W4W8_floor,72,29,geopotential_500,187.3720856,151.2320709
W4W8_floor,72,29,temperature_850,1.292589545,1.054778218
W4W8_floor,72,29,2m_temperature,1.017769098,0.8764371276
W4W8_floor,72,29,mean_sea_level_pressure,200.6940918,152.0639954
W4W8_floor,72,29,specific_humidity_700,0.0009455547552,0.0008354229503
W4W8_floor,72,29,u_component_of_wind_500,3.408359289,2.85116744
W4W8_floor,72,29,v_component_of_wind_500,3.707008839,2.948149204
W4W8_floor,72,30,geopotential_500,144.8130798,117.9273987
W4W8_floor,72,30,temperature_850,1.204040051,1.046004772
W4W8_floor,72,30,2m_temperature,0.9225558639,0.8342142105
W4W8_floor,72,30,mean_sea_level_pressure,154.1344452,127.6083221
W4W8_floor,72,30,specific_humidity_700,0.0009199193446,0.000813530467
W4W8_floor,72,30,u_component_of_wind_500,3.108513355,2.646615982
W4W8_floor,72,30,v_component_of_wind_500,3.326613188,2.649615288
W4W8_floor,72,31,geopotential_500,166.3886108,138.6247711
W4W8_floor,72,31,temperature_850,1.273520231,1.046766639
W4W8_floor,72,31,2m_temperature,0.9432829022,0.8215164542
W4W8_floor,72,31,mean_sea_level_pressure,175.7789764,143.842453
W4W8_floor,72,31,specific_humidity_700,0.0008833060856,0.0007999750087
W4W8_floor,72,31,u_component_of_wind_500,3.312696457,2.81810236
W4W8_floor,72,31,v_component_of_wind_500,3.606919289,2.862989426
W4W8_floor,72,32,geopotential_500,157.4205627,132.3868561
W4W8_floor,72,32,temperature_850,1.239622116,1.010006547
W4W8_floor,72,32,2m_temperature,0.9440769553,0.8081787825
W4W8_floor,72,32,mean_sea_level_pressure,169.1130524,140.3358612
W4W8_floor,72,32,specific_humidity_700,0.000902065658,0.0008324725204
W4W8_floor,72,32,u_component_of_wind_500,3.379075527,2.776476145
W4W8_floor,72,32,v_component_of_wind_500,3.504906893,2.799191236
W4W8_floor,72,33,geopotential_500,152.7887878,119.9797058
W4W8_floor,72,33,temperature_850,1.225532651,0.971883893
W4W8_floor,72,33,2m_temperature,0.8583467007,0.7216436267
W4W8_floor,72,33,mean_sea_level_pressure,159.7250519,121.2742691
W4W8_floor,72,33,specific_humidity_700,0.0009147036471,0.0008311428828
W4W8_floor,72,33,u_component_of_wind_500,3.313317537,2.661271811
W4W8_floor,72,33,v_component_of_wind_500,3.481036186,2.696923494
W4W8_floor,72,34,geopotential_500,199.575943,146.742157
W4W8_floor,72,34,temperature_850,1.304177523,1.065466762
