# per-initialisation RMSE degradation vs FP32, percent. source=harness_results.pt vars=7. Spread over inits is WEATHER VARIABILITY, not an interval on the mean -- inits are autocorrelated and n_eff is well below n.
tag,lead,init,deg_pct
W8A8_rmse_span3,24,15,0.0354588
W8A8_rmse_span3,24,16,0.073336
W8A8_rmse_span3,24,17,0.0843453
W8A8_rmse_span3,24,18,0.133214
W8A8_rmse_span3,24,19,0.0601006
W8A8_rmse_span3,24,20,0.0775483
W8A8_rmse_span3,24,21,0.0434152
W8A8_rmse_span3,24,22,0.019091
W8A8_rmse_span3,24,23,0.125604
W8A8_rmse_span3,24,24,0.0283383
W8A8_rmse_span3,24,25,-0.00760926
W8A8_rmse_span3,24,26,0.00369952
W8A8_rmse_span3,24,27,0.0760372
W8A8_rmse_span3,24,28,0.0593409
W8A8_rmse_span3,24,29,0.0735986
W8A8_rmse_span3,24,30,-0.0351426
W8A8_rmse_span3,24,31,0.107996
W8A8_rmse_span3,24,32,0.100817
W8A8_rmse_span3,24,33,0.0189395
W8A8_rmse_span3,24,34,0.113542
W8A8_rmse_span3,24,35,0.108922
W8A8_rmse_span3,24,36,0.0574659
W8A8_rmse_span3,24,37,0.0934424
W8A8_rmse_span3,24,38,0.0143967
W8A8_rmse_span3,24,39,0.121452
W8A8_rmse_span3,24,40,0.0771206
W8A8_rmse_span3,24,41,0.0185147
W8A8_rmse_span3,24,42,0.0132284
W8A8_rmse_span3,24,43,0.0406896
W8A8_rmse_span3,24,44,0.0916968
W8A8_rmse_span3,24,45,0.094578
W8A8_rmse_span3,24,46,0.129236
W8A8_rmse_span3,72,0,0.0945727
W8A8_rmse_span3,72,1,0.151102
W8A8_rmse_span3,72,2,0.0278618
W8A8_rmse_span3,72,3,0.0146427
W8A8_rmse_span3,72,4,-0.193861
W8A8_rmse_span3,72,5,0.229378
W8A8_rmse_span3,72,6,0.0320413
W8A8_rmse_span3,72,7,-0.548785
W8A8_rmse_span3,72,8,0.288441
W8A8_rmse_span3,72,9,0.0980088
W8A8_rmse_span3,72,10,0.0727182
W8A8_rmse_span3,72,11,0.190758
W8A8_rmse_span3,72,12,0.142011
W8A8_rmse_span3,72,13,-0.00461463
W8A8_rmse_span3,72,14,-0.0448343
W8A8_rmse_span3,72,15,0.0364074
W8A8_rmse_span3,72,16,0.0279096
W8A8_rmse_span3,72,17,0.0811044
W8A8_rmse_span3,72,18,0.285759
W8A8_rmse_span3,72,19,0.095497
W8A8_rmse_span3,72,20,0.212768
W8A8_rmse_span3,72,21,0.0605704
W8A8_rmse_span3,72,22,0.100758
W8A8_rmse_span3,72,23,0.174137
W8A8_rmse_span3,72,24,0.0101957
W8A8_rmse_span3,72,25,-0.0257241
W8A8_rmse_span3,72,26,0.0159219
W8A8_rmse_span3,72,27,0.12731
W8A8_rmse_span3,72,28,0.0237883
W8A8_rmse_span3,72,29,0.168764
W8A8_rmse_span3,72,30,-0.141525
W8A8_rmse_span3,72,31,0.165962
W8A8_rmse_span3,72,32,0.247978
W8A8_rmse_span3,72,33,-0.184153
W8A8_rmse_span3,72,34,0.200293
W8A8_rmse_span3,72,35,0.0127429
W8A8_rmse_span3,72,36,0.213354
W8A8_rmse_span3,72,37,-0.0695715
W8A8_rmse_span3,72,38,0.00856796
W8A8_rmse_span3,72,39,0.115383
W8A8_rmse_span3,72,40,0.142228
W8A8_rmse_span3,72,41,0.228835
W8A8_rmse_span3,72,42,-0.00744979
W8A8_rmse_span3,72,43,0.0172865
W8A8_rmse_span3,72,44,0.21168
W8A8_rmse_span3,72,45,0.0864753
W8A8_rmse_span3,72,46,-0.0623645
W8A8_rmse_span3,120,0,0.164647
W8A8_rmse_span3,120,1,0.118648
W8A8_rmse_span3,120,2,0.142581
W8A8_rmse_span3,120,3,-0.0554674
W8A8_rmse_span3,120,4,0.221506
W8A8_rmse_span3,120,5,0.233273
W8A8_rmse_span3,120,6,0.27975
W8A8_rmse_span3,120,7,-0.45983
W8A8_rmse_span3,120,8,0.297263
W8A8_rmse_span3,120,9,0.183394
W8A8_rmse_span3,120,10,-0.072602
W8A8_rmse_span3,120,11,0.395903
W8A8_rmse_span3,120,12,0.400018
W8A8_rmse_span3,120,13,0.38526
W8A8_rmse_span3,120,14,-0.222468
W8A8_rmse_span3,120,15,0.0183307
W8A8_rmse_span3,120,16,0.426789
W8A8_rmse_span3,120,17,0.112433
W8A8_rmse_span3,120,18,0.852688
W8A8_rmse_span3,120,19,-0.0677489
W8A8_rmse_span3,120,20,0.404771
W8A8_rmse_span3,120,21,0.232497
W8A8_rmse_span3,120,22,0.177396
W8A8_rmse_span3,120,23,-0.125484
W8A8_rmse_span3,120,24,-0.154308
W8A8_rmse_span3,120,25,-0.184879
W8A8_rmse_span3,120,26,-0.157284
W8A8_rmse_span3,120,27,0.275436
W8A8_rmse_span3,120,28,-0.244681
W8A8_rmse_span3,120,29,0.42362
W8A8_rmse_span3,120,30,0.09641
W8A8_rmse_span3,120,31,0.181747
W8A8_rmse_span3,120,32,0.307605
W8A8_rmse_span3,120,33,-0.280968
W8A8_rmse_span3,120,34,0.30329
W8A8_rmse_span3,120,35,0.263333
W8A8_rmse_span3,120,36,0.267598
W8A8_rmse_span3,120,37,0.00376608
W8A8_rmse_span3,120,38,0.229148
W8A8_rmse_span3,120,39,0.102821
W8A8_rmse_span3,120,40,-0.241387
W8A8_rmse_span3,120,41,0.165592
W8A8_rmse_span3,120,42,-0.220889
W8A8_rmse_span3,120,43,-0.00544839
W8A8_rmse_span3,120,44,0.535593
W8A8_rmse_span3,120,45,0.278589
W8A8_rmse_span3,120,46,-0.200651
W8A8_rmse_span3,168,0,-0.525624
W8A8_rmse_span3,168,1,0.456896
W8A8_rmse_span3,168,2,-0.228724
W8A8_rmse_span3,168,3,-0.1856
W8A8_rmse_span3,168,4,0.0945919
W8A8_rmse_span3,168,5,0.227585
W8A8_rmse_span3,168,6,0.823849
W8A8_rmse_span3,168,7,-0.281808
W8A8_rmse_span3,168,8,0.126276
W8A8_rmse_span3,168,9,0.295649
W8A8_rmse_span3,168,10,-0.425772
W8A8_rmse_span3,168,11,0.494695
W8A8_rmse_span3,168,12,0.582718
W8A8_rmse_span3,168,13,0.444967
W8A8_rmse_span3,168,14,-0.369857
W8A8_rmse_span3,168,15,0.320431
W8A8_rmse_span3,168,16,0.21599
W8A8_rmse_span3,168,17,0.137341
W8A8_rmse_span3,168,18,0.67404
W8A8_rmse_span3,168,19,-0.0144173
W8A8_rmse_span3,168,20,0.179171
W8A8_rmse_span3,168,21,-0.0109532
W8A8_rmse_span3,168,22,0.21283
W8A8_rmse_span3,168,23,-0.0418658
W8A8_rmse_span3,168,24,0.083189
W8A8_rmse_span3,168,25,-0.214213
W8A8_rmse_span3,168,26,-0.112965
W8A8_rmse_span3,168,27,-0.0195354
W8A8_rmse_span3,168,28,-0.176251
W8A8_rmse_span3,168,29,0.170297
W8A8_rmse_span3,168,30,0.165479
W8A8_rmse_span3,168,31,0.283733
W8A8_rmse_span3,168,32,0.655674
W8A8_rmse_span3,168,33,-0.0685409
W8A8_rmse_span3,168,34,-0.132339
W8A8_rmse_span3,168,35,0.0430684
W8A8_rmse_span3,168,36,0.120192
W8A8_rmse_span3,168,37,0.0198547
W8A8_rmse_span3,168,38,-0.121118
W8A8_rmse_span3,168,39,0.381265
W8A8_rmse_span3,168,40,-0.0309166
W8A8_rmse_span3,168,41,0.217161
W8A8_rmse_span3,168,42,-0.573039
W8A8_rmse_span3,168,43,0.230039
W8A8_rmse_span3,168,44,0.592249
W8A8_rmse_span3,168,45,0.366341
W8A8_rmse_span3,168,46,0.088291
W4W8_floor,24,0,16.2428
W4W8_floor,24,1,16.0572
W4W8_floor,24,2,16.3034
W4W8_floor,24,3,15.3648
W4W8_floor,24,4,14.262
W4W8_floor,24,5,13.9249
W4W8_floor,24,6,14.6025
W4W8_floor,24,7,13.6779
W4W8_floor,24,8,16.3983
W4W8_floor,24,9,15.2482
W4W8_floor,24,10,17.056
W4W8_floor,24,11,16.6142
W4W8_floor,24,12,14.8957
W4W8_floor,24,13,14.3121
W4W8_floor,24,14,15.3437
W4W8_floor,24,15,15.1172
W4W8_floor,24,16,15.1814
W4W8_floor,24,17,15.7717
W4W8_floor,24,18,14.1573
W4W8_floor,24,19,13.5459
W4W8_floor,24,20,13.1738
W4W8_floor,24,21,14.2185
W4W8_floor,24,22,13.8338
W4W8_floor,24,23,13.7268
W4W8_floor,24,24,12.9197
W4W8_floor,24,25,14.6849
W4W8_floor,24,26,16.436
W4W8_floor,24,27,16.1005
W4W8_floor,24,28,15.6619
W4W8_floor,24,29,13.6941
W4W8_floor,24,30,14.4118
W4W8_floor,24,31,16.8663
W4W8_floor,24,32,15.6372
W4W8_floor,24,33,13.827
W4W8_floor,24,34,14.051
W4W8_floor,24,35,15.1865
W4W8_floor,24,36,14.4589
W4W8_floor,24,37,14.8756
W4W8_floor,24,38,14.4254
W4W8_floor,24,39,13.9593
W4W8_floor,24,40,16.4451
W4W8_floor,24,41,15.1191
W4W8_floor,24,42,15.1949
W4W8_floor,24,43,14.713
W4W8_floor,24,44,15.5211
W4W8_floor,24,45,16.84
W4W8_floor,24,46,14.4921
W4W8_floor,72,0,23.5313
W4W8_floor,72,1,21.7833
W4W8_floor,72,2,23.098
W4W8_floor,72,3,24.8616
W4W8_floor,72,4,21.3297
W4W8_floor,72,5,24.0903
W4W8_floor,72,6,22.5095
W4W8_floor,72,7,11.1111
W4W8_floor,72,8,19.4921
W4W8_floor,72,9,22.4911
W4W8_floor,72,10,18.2405
W4W8_floor,72,11,24.4326
W4W8_floor,72,12,20.9498
W4W8_floor,72,13,16.1314
W4W8_floor,72,14,22.2592
W4W8_floor,72,15,17.8722
W4W8_floor,72,16,18.307
W4W8_floor,72,17,19.9188
W4W8_floor,72,18,11.4417
W4W8_floor,72,19,15.9754
W4W8_floor,72,20,13.9211
W4W8_floor,72,21,17.42
W4W8_floor,72,22,20.0644
W4W8_floor,72,23,20.5637
W4W8_floor,72,24,20.0664
W4W8_floor,72,25,22.5851
W4W8_floor,72,26,12.9147
W4W8_floor,72,27,21.9296
W4W8_floor,72,28,18.5981
W4W8_floor,72,29,21.8592
W4W8_floor,72,30,17.9092
W4W8_floor,72,31,18.9524
W4W8_floor,72,32,19.1771
W4W8_floor,72,33,23.9604
W4W8_floor,72,34,26.6159
W4W8_floor,72,35,20.4419
W4W8_floor,72,36,20.9792
W4W8_floor,72,37,20.6104
W4W8_floor,72,38,22.8403
W4W8_floor,72,39,14.8034
W4W8_floor,72,40,18.3726
W4W8_floor,72,41,20.3118
W4W8_floor,72,42,19.2167
W4W8_floor,72,43,24.8148
W4W8_floor,72,44,22.3062
W4W8_floor,72,45,25.4152
W4W8_floor,72,46,18.9403
W4W8_floor,120,0,32.8958
W4W8_floor,120,1,23.7491
W4W8_floor,120,2,19.2693
W4W8_floor,120,3,25.7285
W4W8_floor,120,4,26.1001
W4W8_floor,120,5,23.3576
W4W8_floor,120,6,24.8829
W4W8_floor,120,7,0.0825908
W4W8_floor,120,8,27.236
W4W8_floor,120,9,15.3428
W4W8_floor,120,10,17.8661
W4W8_floor,120,11,18.1513
W4W8_floor,120,12,17.6503
W4W8_floor,120,13,16.9598
W4W8_floor,120,14,19.651
W4W8_floor,120,15,14.7488
W4W8_floor,120,16,20.1691
W4W8_floor,120,17,16.5571
W4W8_floor,120,18,16.5546
W4W8_floor,120,19,16.936
W4W8_floor,120,20,6.28843
W4W8_floor,120,21,16.0645
W4W8_floor,120,22,17.8628
W4W8_floor,120,23,15.3169
W4W8_floor,120,24,16.9949
W4W8_floor,120,25,16.0526
W4W8_floor,120,26,12.1474
W4W8_floor,120,27,17.6304
W4W8_floor,120,28,20.9112
W4W8_floor,120,29,23.5662
W4W8_floor,120,30,23.1899
W4W8_floor,120,31,18.3686
W4W8_floor,120,32,20.5056
W4W8_floor,120,33,23.7447
W4W8_floor,120,34,17.7481
W4W8_floor,120,35,22.4017
W4W8_floor,120,36,20.4819
W4W8_floor,120,37,19.9629
W4W8_floor,120,38,17.1466
W4W8_floor,120,39,8.45523
W4W8_floor,120,40,15.8004
W4W8_floor,120,41,21.2154
W4W8_floor,120,42,20.8001
W4W8_floor,120,43,27.483
W4W8_floor,120,44,29.6764
W4W8_floor,120,45,15.8542
W4W8_floor,120,46,17.8864
W4W8_floor,168,0,26.4543
W4W8_floor,168,1,21.7092
W4W8_floor,168,2,27.1202
W4W8_floor,168,3,21.9532
W4W8_floor,168,4,27.303
W4W8_floor,168,5,16.1428
W4W8_floor,168,6,22.7068
W4W8_floor,168,7,8.18592
W4W8_floor,168,8,25.0989
W4W8_floor,168,9,11.9996
W4W8_floor,168,10,18.5136
W4W8_floor,168,11,29.3711
W4W8_floor,168,12,12.9931
W4W8_floor,168,13,8.95466
W4W8_floor,168,14,19.4513
W4W8_floor,168,15,17.4675
W4W8_floor,168,16,16.6605
W4W8_floor,168,17,14.9896
W4W8_floor,168,18,18.4104
W4W8_floor,168,19,13.8343
W4W8_floor,168,20,7.63941
W4W8_floor,168,21,14.4143
W4W8_floor,168,22,18.1899
W4W8_floor,168,23,11.1417
W4W8_floor,168,24,12.294
W4W8_floor,168,25,8.45783
W4W8_floor,168,26,7.48433
W4W8_floor,168,27,14.5949
W4W8_floor,168,28,16.2548
W4W8_floor,168,29,16.8516
W4W8_floor,168,30,23.4347
W4W8_floor,168,31,12.5747
W4W8_floor,168,32,18.4717
W4W8_floor,168,33,12.846
W4W8_floor,168,34,13.0176
W4W8_floor,168,35,22.8735
W4W8_floor,168,36,21.8396
W4W8_floor,168,37,12.0295
W4W8_floor,168,38,19.2746
W4W8_floor,168,39,6.20943
W4W8_floor,168,40,16.0396
W4W8_floor,168,41,12.3428
W4W8_floor,168,42,16.7019
W4W8_floor,168,43,19.885
W4W8_floor,168,44,30.6251
W4W8_floor,168,45,20.1622
W4W8_floor,168,46,10.5974
W4W8_knee,24,0,13.1182
W4W8_knee,24,1,13.2928
W4W8_knee,24,2,13.1812
W4W8_knee,24,3,12.1931
W4W8_knee,24,4,11.1582
W4W8_knee,24,5,11.0798
W4W8_knee,24,6,11.675
W4W8_knee,24,7,10.621
W4W8_knee,24,8,13.1257
W4W8_knee,24,9,12.1396
W4W8_knee,24,10,13.8331
W4W8_knee,24,11,13.5618
W4W8_knee,24,12,11.9134
W4W8_knee,24,13,11.1102
W4W8_knee,24,14,12.3831
W4W8_knee,24,15,12.1177
W4W8_knee,24,16,11.9278
W4W8_knee,24,17,12.5289
W4W8_knee,24,18,11.3915
W4W8_knee,24,19,10.2584
W4W8_knee,24,20,9.89812
W4W8_knee,24,21,10.8549
W4W8_knee,24,22,10.3104
W4W8_knee,24,23,10.5117
W4W8_knee,24,24,9.90026
W4W8_knee,24,25,11.3332
W4W8_knee,24,26,12.6605
W4W8_knee,24,27,12.4532
W4W8_knee,24,28,12.02
W4W8_knee,24,29,10.8
W4W8_knee,24,30,11.1688
W4W8_knee,24,31,13.2215
W4W8_knee,24,32,12.2746
W4W8_knee,24,33,10.2996
W4W8_knee,24,34,10.3785
W4W8_knee,24,35,11.654
W4W8_knee,24,36,11.2209
W4W8_knee,24,37,11.3061
W4W8_knee,24,38,11.3285
W4W8_knee,24,39,10.2089
W4W8_knee,24,40,12.8945
W4W8_knee,24,41,11.4922
W4W8_knee,24,42,12.0465
W4W8_knee,24,43,11.2798
W4W8_knee,24,44,12.4747
W4W8_knee,24,45,13.3777
W4W8_knee,24,46,11.6997
W4W8_knee,72,0,20.259
W4W8_knee,72,1,18.4472
W4W8_knee,72,2,19.2009
W4W8_knee,72,3,20.3191
W4W8_knee,72,4,18.857
W4W8_knee,72,5,20.0793
W4W8_knee,72,6,19.2835
W4W8_knee,72,7,7.96277
W4W8_knee,72,8,14.512
W4W8_knee,72,9,18.6103
W4W8_knee,72,10,13.7217
W4W8_knee,72,11,22.2356
W4W8_knee,72,12,16.6725
W4W8_knee,72,13,14.0558
W4W8_knee,72,14,18.6311
W4W8_knee,72,15,15.3028
W4W8_knee,72,16,14.223
W4W8_knee,72,17,15.6594
W4W8_knee,72,18,7.82108
W4W8_knee,72,19,10.9647
W4W8_knee,72,20,10.6141
W4W8_knee,72,21,13.7265
W4W8_knee,72,22,16.0422
W4W8_knee,72,23,16.459
W4W8_knee,72,24,15.6133
W4W8_knee,72,25,17.9
W4W8_knee,72,26,9.75254
W4W8_knee,72,27,16.1143
W4W8_knee,72,28,14.6296
W4W8_knee,72,29,17.3621
W4W8_knee,72,30,13.8866
W4W8_knee,72,31,15.3337
W4W8_knee,72,32,15.6324
W4W8_knee,72,33,18.5678
W4W8_knee,72,34,22.459
W4W8_knee,72,35,15.7768
W4W8_knee,72,36,16.3252
W4W8_knee,72,37,17.0472
W4W8_knee,72,38,18.9379
W4W8_knee,72,39,10.4154
W4W8_knee,72,40,14.5378
W4W8_knee,72,41,16.6733
W4W8_knee,72,42,16.0464
W4W8_knee,72,43,20.0706
W4W8_knee,72,44,18.2827
W4W8_knee,72,45,21.7214
W4W8_knee,72,46,15.19
W4W8_knee,120,0,28.7963
W4W8_knee,120,1,21.4245
W4W8_knee,120,2,15.9042
W4W8_knee,120,3,20.7316
W4W8_knee,120,4,23.1321
W4W8_knee,120,5,19.6938
W4W8_knee,120,6,18.8289
W4W8_knee,120,7,-2.95661
W4W8_knee,120,8,23.8093
W4W8_knee,120,9,13.1238
W4W8_knee,120,10,15.3425
W4W8_knee,120,11,15.6717
W4W8_knee,120,12,15.4293
W4W8_knee,120,13,15.937
W4W8_knee,120,14,15.3509
W4W8_knee,120,15,12.457
W4W8_knee,120,16,15.3781
W4W8_knee,120,17,13.2097
W4W8_knee,120,18,13.5636
W4W8_knee,120,19,11.3371
W4W8_knee,120,20,2.59356
W4W8_knee,120,21,14.3595
W4W8_knee,120,22,13.949
W4W8_knee,120,23,11.7013
W4W8_knee,120,24,13.6349
W4W8_knee,120,25,11.9132
W4W8_knee,120,26,10.9526
W4W8_knee,120,27,14.4649
W4W8_knee,120,28,18.7152
W4W8_knee,120,29,18.9765
W4W8_knee,120,30,19.759
W4W8_knee,120,31,14.3263
W4W8_knee,120,32,16.5379
W4W8_knee,120,33,17.6769
W4W8_knee,120,34,14.9981
W4W8_knee,120,35,15.8854
W4W8_knee,120,36,15.128
W4W8_knee,120,37,17.2732
W4W8_knee,120,38,13.8466
W4W8_knee,120,39,5.7319
W4W8_knee,120,40,11.1627
W4W8_knee,120,41,17.2713
W4W8_knee,120,42,18.557
W4W8_knee,120,43,20.4492
W4W8_knee,120,44,25.2894
W4W8_knee,120,45,14.9854
W4W8_knee,120,46,14.4624
W4W8_knee,168,0,22.9789
W4W8_knee,168,1,21.8028
W4W8_knee,168,2,23.5067
W4W8_knee,168,3,20.6278
W4W8_knee,168,4,24.0364
W4W8_knee,168,5,11.2315
W4W8_knee,168,6,19.3365
W4W8_knee,168,7,6.22186
W4W8_knee,168,8,22.76
W4W8_knee,168,9,11.0247
W4W8_knee,168,10,17.8432
W4W8_knee,168,11,25.0559
W4W8_knee,168,12,11.0838
W4W8_knee,168,13,7.16987
W4W8_knee,168,14,16.3649
W4W8_knee,168,15,14.0698
W4W8_knee,168,16,14.1978
W4W8_knee,168,17,11.4432
W4W8_knee,168,18,14.2489
W4W8_knee,168,19,10.3272
W4W8_knee,168,20,4.52401
W4W8_knee,168,21,11.9957
W4W8_knee,168,22,15.7031
W4W8_knee,168,23,7.60546
W4W8_knee,168,24,10.3989
W4W8_knee,168,25,7.7113
W4W8_knee,168,26,2.97446
W4W8_knee,168,27,11.5362
W4W8_knee,168,28,14.9091
W4W8_knee,168,29,11.4651
W4W8_knee,168,30,17.4285
W4W8_knee,168,31,9.5674
W4W8_knee,168,32,16.159
W4W8_knee,168,33,9.92545
W4W8_knee,168,34,11.795
W4W8_knee,168,35,20.0563
W4W8_knee,168,36,14.6581
W4W8_knee,168,37,9.34814
W4W8_knee,168,38,14.7889
W4W8_knee,168,39,1.60951
W4W8_knee,168,40,11.1839
W4W8_knee,168,41,9.5963
W4W8_knee,168,42,13.619
W4W8_knee,168,43,13.7776
W4W8_knee,168,44,24.1255
W4W8_knee,168,45,18.8007
W4W8_knee,168,46,5.27181
W4W8_span1,24,0,0.980909
W4W8_span1,24,1,1.14821
W4W8_span1,24,2,1.50805
W4W8_span1,24,3,1.14026
W4W8_span1,24,4,1.24263
W4W8_span1,24,5,0.996995
W4W8_span1,24,6,1.1639
W4W8_span1,24,7,0.845826
W4W8_span1,24,8,1.44871
W4W8_span1,24,9,1.44556
W4W8_span1,24,10,1.83116
W4W8_span1,24,11,1.33374
W4W8_span1,24,12,0.703318
W4W8_span1,24,13,1.59556
W4W8_span1,24,14,1.25167
W4W8_span1,24,15,1.6661
W4W8_span1,24,16,1.18718
W4W8_span1,24,17,1.50143
W4W8_span1,24,18,0.521366
W4W8_span1,24,19,1.1245
W4W8_span1,24,20,1.05473
W4W8_span1,24,21,0.37481
W4W8_span1,24,22,1.61898
W4W8_span1,24,23,1.0026
W4W8_span1,24,24,0.983193
W4W8_span1,24,25,1.35174
W4W8_span1,24,26,0.899248
W4W8_span1,24,27,0.436711
W4W8_span1,24,28,1.66373
W4W8_span1,24,29,0.78898
W4W8_span1,24,30,0.932452
W4W8_span1,24,31,1.96769
W4W8_span1,24,32,1.8997
W4W8_span1,24,33,1.28021
W4W8_span1,24,34,1.14715
W4W8_span1,24,35,1.17653
W4W8_span1,24,36,1.0934
W4W8_span1,24,37,0.480025
W4W8_span1,24,38,1.27708
W4W8_span1,24,39,0.61557
W4W8_span1,24,40,1.23536
W4W8_span1,24,41,0.900122
W4W8_span1,24,42,0.839018
W4W8_span1,24,43,1.39633
W4W8_span1,24,44,2.29988
W4W8_span1,24,45,1.44661
W4W8_span1,24,46,1.18058
W4W8_span1,72,0,1.81297
W4W8_span1,72,1,1.20455
W4W8_span1,72,2,2.5028
W4W8_span1,72,3,3.12397
W4W8_span1,72,4,2.63764
W4W8_span1,72,5,2.44661
W4W8_span1,72,6,1.5179
W4W8_span1,72,7,-0.667289
W4W8_span1,72,8,-0.620909
W4W8_span1,72,9,3.8561
W4W8_span1,72,10,0.427503
W4W8_span1,72,11,2.25503
W4W8_span1,72,12,-0.0708881
W4W8_span1,72,13,2.74069
W4W8_span1,72,14,2.42957
W4W8_span1,72,15,1.9292
W4W8_span1,72,16,1.4418
W4W8_span1,72,17,2.02242
W4W8_span1,72,18,-0.687665
W4W8_span1,72,19,1.11837
W4W8_span1,72,20,0.791479
W4W8_span1,72,21,0.961657
W4W8_span1,72,22,3.31413
W4W8_span1,72,23,2.08483
W4W8_span1,72,24,0.50796
W4W8_span1,72,25,0.504727
W4W8_span1,72,26,-3.67215
W4W8_span1,72,27,1.1821
W4W8_span1,72,28,1.68954
W4W8_span1,72,29,2.05557
W4W8_span1,72,30,2.09575
W4W8_span1,72,31,1.01456
W4W8_span1,72,32,1.58788
W4W8_span1,72,33,1.03067
W4W8_span1,72,34,4.82323
W4W8_span1,72,35,1.14569
W4W8_span1,72,36,1.38682
W4W8_span1,72,37,0.658845
W4W8_span1,72,38,3.14327
W4W8_span1,72,39,0.0704051
W4W8_span1,72,40,1.93366
W4W8_span1,72,41,2.1561
W4W8_span1,72,42,0.628831
W4W8_span1,72,43,2.39115
W4W8_span1,72,44,1.83147
W4W8_span1,72,45,2.09468
W4W8_span1,72,46,2.03552
W4W8_span1,120,0,0.330225
W4W8_span1,120,1,1.71613
W4W8_span1,120,2,2.22289
W4W8_span1,120,3,2.67495
W4W8_span1,120,4,4.17003
W4W8_span1,120,5,2.72998
W4W8_span1,120,6,2.61949
W4W8_span1,120,7,-2.82345
W4W8_span1,120,8,5.12579
W4W8_span1,120,9,2.03147
W4W8_span1,120,10,1.78337
W4W8_span1,120,11,0.697763
W4W8_span1,120,12,-1.66627
W4W8_span1,120,13,3.2327
W4W8_span1,120,14,3.00664
W4W8_span1,120,15,0.138792
W4W8_span1,120,16,0.547166
W4W8_span1,120,17,1.07178
W4W8_span1,120,18,2.09098
W4W8_span1,120,19,0.897023
W4W8_span1,120,20,0.108861
W4W8_span1,120,21,2.41241
W4W8_span1,120,22,1.59162
W4W8_span1,120,23,1.79723
W4W8_span1,120,24,0.760627
W4W8_span1,120,25,-0.771838
W4W8_span1,120,26,-1.75859
W4W8_span1,120,27,1.70665
W4W8_span1,120,28,0.836542
W4W8_span1,120,29,1.67811
W4W8_span1,120,30,2.49339
W4W8_span1,120,31,2.92316
W4W8_span1,120,32,0.544096
W4W8_span1,120,33,2.63822
W4W8_span1,120,34,3.43187
W4W8_span1,120,35,2.89347
W4W8_span1,120,36,3.2403
W4W8_span1,120,37,1.48414
W4W8_span1,120,38,3.18895
W4W8_span1,120,39,0.0618599
W4W8_span1,120,40,2.63754
W4W8_span1,120,41,3.52393
W4W8_span1,120,42,0.564876
W4W8_span1,120,43,2.30173
W4W8_span1,120,44,3.52464
W4W8_span1,120,45,1.85439
W4W8_span1,120,46,2.81332
W4W8_span1,168,0,1.17957
W4W8_span1,168,1,0.781605
W4W8_span1,168,2,2.22751
W4W8_span1,168,3,4.64813
W4W8_span1,168,4,2.94899
W4W8_span1,168,5,1.47296
W4W8_span1,168,6,-0.0924341
W4W8_span1,168,7,-0.66868
W4W8_span1,168,8,5.61077
W4W8_span1,168,9,1.35762
W4W8_span1,168,10,0.829132
W4W8_span1,168,11,0.0861555
W4W8_span1,168,12,-3.98899
W4W8_span1,168,13,2.75185
W4W8_span1,168,14,1.59178
W4W8_span1,168,15,2.02104
W4W8_span1,168,16,-3.39475
W4W8_span1,168,17,0.25698
W4W8_span1,168,18,1.65213
W4W8_span1,168,19,1.49542
W4W8_span1,168,20,-1.68705
W4W8_span1,168,21,0.850494
W4W8_span1,168,22,1.64667
W4W8_span1,168,23,0.920049
W4W8_span1,168,24,-0.431405
W4W8_span1,168,25,-1.90913
W4W8_span1,168,26,-4.63268
W4W8_span1,168,27,2.01186
W4W8_span1,168,28,0.591598
W4W8_span1,168,29,1.42575
W4W8_span1,168,30,0.702237
W4W8_span1,168,31,2.97407
W4W8_span1,168,32,0.167474
W4W8_span1,168,33,0.983028
W4W8_span1,168,34,0.187173
W4W8_span1,168,35,1.85142
W4W8_span1,168,36,2.33087
W4W8_span1,168,37,2.24745
W4W8_span1,168,38,2.53349
W4W8_span1,168,39,1.12553
W4W8_span1,168,40,2.75071
W4W8_span1,168,41,1.42506
W4W8_span1,168,42,1.7848
W4W8_span1,168,43,0.0563339
W4W8_span1,168,44,1.22475
W4W8_span1,168,45,4.79751
W4W8_span1,168,46,0.609834
W4W8_span2,24,0,1.58937
W4W8_span2,24,1,2.5764
W4W8_span2,24,2,1.72698
W4W8_span2,24,3,1.74851
W4W8_span2,24,4,1.10803
W4W8_span2,24,5,2.44006
W4W8_span2,24,6,1.12446
W4W8_span2,24,7,1.28181
W4W8_span2,24,8,2.20522
W4W8_span2,24,9,1.86342
W4W8_span2,24,10,1.4001
W4W8_span2,24,11,1.39753
W4W8_span2,24,12,1.30423
W4W8_span2,24,13,1.24643
W4W8_span2,24,14,2.0197
W4W8_span2,24,15,1.73553
W4W8_span2,24,16,1.81035
W4W8_span2,24,17,1.13736
W4W8_span2,24,18,1.25383
W4W8_span2,24,19,1.25001
W4W8_span2,24,20,1.11425
W4W8_span2,24,21,1.21537
W4W8_span2,24,22,1.44468
W4W8_span2,24,23,1.78388
W4W8_span2,24,24,1.33102
W4W8_span2,24,25,0.838858
W4W8_span2,24,26,1.56335
W4W8_span2,24,27,1.1874
W4W8_span2,24,28,1.47222
W4W8_span2,24,29,0.728069
W4W8_span2,24,30,1.76701
W4W8_span2,24,31,1.77043
W4W8_span2,24,32,1.22266
W4W8_span2,24,33,1.82277
