group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
cond_embed,SpecDiv< Z500,168,0.004698365305860837,0.0048946313133152826,0.00019626600745444497,7.73892767028883e-05,0.0004074829746969043,4.177325403148596,0.04938747993300512,0.019473883428748152,0.1025371509661737,0.04938747993300512,0.23609325570787473,share,2,True,0.40191777278809004,12,5.119406334559518
encoder_io,SpecRes Z500,168,0.0006775202224768387,0.0006704047191306017,-7.115503346237044e-06,-3.8482354648294864e-05,3.261406272940792e-05,-1.0502274485954979,-0.04434548347952478,-0.23983104768148936,0.20325847794478188,0.04434548347952478,-0.24151952445586855,colmax,7,False,0.22511627453593774,12,7.589977293454019
enc0_attn,SpecRes Z500,168,0.0006775202224768387,0.0006773962304578163,-1.2399201902250448e-07,-4.589451418723911e-06,5.843549843120853e-06,-0.018300858765399167,-0.0007727473045267007,-0.028602536203813728,0.03641837132533092,0.0007727473045267007,-0.004208626152424644,colmax,19,False,-0.06305050584674635,12,13.615041312007369
enc0_mlp,SpecRes Z500,168,0.0006775202224768387,0.0006742263309812794,-3.2938914955593646e-06,-8.124086889438331e-06,2.155435443758807e-06,-0.48616873508479924,-0.020528303310674723,-0.05063121235581098,0.013433178541464223,0.020528303310674723,-0.11180363059451578,colmax,12,False,-0.26311072520520457,12,20.56934361907137
enc1_attn,SpecRes Z500,168,0.0006775202224768387,0.000676152209052816,-1.3680134240227442e-06,-4.045501494450339e-06,8.98162337155848e-07,-0.20191477370544617,-0.008525780080878027,-0.025212512869298823,0.005597558056850523,0.008525780080878027,-0.04643409405378849,colmax,15,False,-0.5404064823899115,12,40.22005768227828
enc1_mlp,SpecRes Z500,168,0.0006775202224768387,0.0006819817499490455,4.4615274722067016e-06,-2.74882677331334e-06,1.3115157283512719e-05,0.6585083845758154,0.02780528420618596,-0.01713133229408241,0.08173673208304429,0.02780528420618596,0.15143636943182723,colmax,9,False,0.6301227656952952,12,2.7228175110868382
enc2_attn,SpecRes Z500,168,0.0006775202224768387,0.0006781434713047929,6.232488279541334e-07,-1.7265532126960654e-06,3.3101337976404416e-06,0.09198970115987046,0.003884232676004488,-0.010760284022721214,0.02062952914159036,0.003884232676004488,0.02115475929398082,colmax,17,False,-0.05021286181533684,12,13.268819754573029
enc2_mlp,SpecRes Z500,168,0.0006775202224768387,0.0006744275645663341,-3.092657910504689e-06,-1.170886152976891e-05,8.459954794185856e-06,-0.45646724745701783,-0.019274168474762248,-0.07297236755668203,0.05272441980671614,0.019274168474762248,-0.10497321573810828,colmax,13,False,-0.07894602077062562,12,14.057104731342971
downsample,SpecRes Z500,168,0.0006775202224768387,0.0006629369648483893,-1.458325762844955e-05,-3.211679468222428e-05,8.169534946015723e-06,-2.152446103399974,-0.09088627729787581,-0.2001593870023344,0.0509144552894532,0.09088627729787581,-0.4949954031436439,colmax,4,False,0.34202771681452077,12,5.883386236587689
dec0_attn,SpecRes Z500,168,0.0006775202224768387,0.0006741979571719033,-3.3222653049354753e-06,-5.819960885370771e-06,-9.920588733317957e-07,-0.490356626225876,-0.0207051355365502,-0.03627135941551872,-0.006182743263175683,0.0207051355365502,-0.11276671480852908,colmax,11,True,-0.299157127281834,12,22.244480373921505
dec0_mlp,SpecRes Z500,168,0.0006775202224768387,0.0007069816225945639,2.9461400117725134e-05,1.200911453148971e-05,4.969722188737554e-05,4.348416348374352,0.18361034611770186,0.07484361459003896,0.30972472711299753,0.18361034611770186,1.0,colmax,1,True,0.4797910461605661,12,4.218506026421691
dec1_attn,SpecRes Z500,168,0.0006775202224768387,0.0006803816019479806,2.861379471141845e-06,-1.412761412211694e-06,6.498473400521712e-06,0.4223312273516179,0.017832787069557914,-0.008804660024350255,0.04050000833424758,0.017832787069557914,0.09712299686057102,colmax,14,False,0.332419600196285,12,6.012343856593258
dec1_mlp,SpecRes Z500,168,0.0006775202224768387,0.0006875565838223944,1.0036361345555633e-05,3.0028063823313766e-06,1.8494634847835793e-05,1.4813375324599598,0.06254895466801338,0.018714192705749807,0.11526289626977333,0.06254895466801338,0.34066138423330955,colmax,5,True,0.03036783969416432,12,11.292652463923686
dec2_attn,SpecRes Z500,168,0.0006775202224768387,0.0006783047574572265,7.845349803877374e-07,-3.0287879781099033e-06,5.792846301725754e-06,0.11579506476126726,0.004889405755151858,-0.018876116096169918,0.03610237497934103,0.004889405755151858,0.026629249704793575,colmax,16,False,0.12437311867108566,12,9.3452274885102
dec2_mlp,SpecRes Z500,168,0.0006775202224768387,0.0006823997173341922,4.8794948573534685e-06,1.546171794567878e-06,7.747526736541959e-06,0.720199146162058,0.030410154848655425,0.009636104775184633,0.04828440128331751,0.030410154848655425,0.1656233185746584,colmax,8,True,0.004252547717612329,12,11.898371036792835
upsample,SpecRes Z500,168,0.0006775202224768387,0.0006849138711307509,7.393648653912048e-06,1.3439708709483967e-06,1.3861835941497694e-05,1.0912808811643704,0.04607895018542299,0.00837594125876182,0.08639020837010096,0.04607895018542299,0.2509605322343027,colmax,6,True,0.21108691864743678,12,7.816909612733348
decoder_io,SpecRes Z500,168,0.0006775202224768387,0.0006564857103512622,-2.1034512125576537e-05,-9.846359316725283e-05,6.421015059459007e-05,-3.104632367825096,-0.1310920063663397,-0.6136481752119743,0.4001726981009748,0.1310920063663397,-0.7139685161439884,colmax,3,False,-0.2802037130536459,12,21.342767162382852
decoder_heads,SpecRes Z500,168,0.0006775202224768387,0.0006779852095254076,4.6498704856882494e-07,-1.465959636940776e-05,1.3161831278315118e-05,0.06863072616031335,0.0028979081980766005,-0.09136203821193684,0.08202761535084961,0.0028979081980766005,0.015782924325075456,colmax,18,False,0.17080777479288048,12,8.498668113342239
film,SpecRes Z500,168,0.0006775202224768387,0.0006736757859471254,-3.844436529713373e-06,-7.174813678526941e-06,-8.8255183072761e-08,-0.5674275692700517,-0.023959428914701337,-0.044715119362293027,-0.0005500269724425448,0.023959428914701337,-0.1304906255083379,colmax,10,True,0.1527725527421425,12,8.819371473505608
cond_embed,SpecRes Z500,168,0.0006775202224768387,0.0007017648774005162,2.4244654923677444e-05,1.8460399587638676e-05,3.323047227847079e-05,3.578440040512039,0.1510983681784499,0.1150495341094855,0.2071000866328088,0.1510983681784499,0.8229294883066643,colmax,2,True,-0.10056742799892304,12,14.683489954788142
encoder_io,|RQE| Z500,168,0.01216565592524906,0.013245655572973192,0.0010799996477241318,0.00043169847534348566,0.001651601167395711,8.877446924030293,0.2294410241627132,0.09171238205587978,0.3508751731115379,0.2294410241627132,0.45105057914119473,share,2,True,0.13794256988634107,12,9.090695290885503
enc0_attn,|RQE| Z500,168,0.01216565592524906,0.012289325706660748,0.00012366978141168752,8.389517121637861e-05,0.00015381276413487888,1.016548406198293,0.026273083852268408,0.017823148411904785,0.032676823744130466,0.026273083852268408,0.05164939326189025,share,8,True,-0.48218656058238757,12,34.34873908833446
enc0_mlp,|RQE| Z500,168,0.01216565592524906,0.012085957763095697,-7.969816215336323e-05,-0.00018045639929672083,1.7112838880469307e-06,-0.6551078104054765,-0.0169315128823306,-0.038337143126486596,0.000363554496276031,0.0169315128823306,-0.03328510548268774,share,9,False,0.043298068387581885,12,11.003972428600411
enc1_attn,|RQE| Z500,168,0.01216565592524906,0.012226125768696269,6.0469843447208405e-05,-4.258562306252618e-05,0.00014964428070622188,0.4970537044509619,0.012846543830568342,-0.009047122367737179,0.031791248356127504,0.012846543830568342,0.025254598892617112,share,12,False,-0.32722088165138535,12,23.672926441162065
enc1_mlp,|RQE| Z500,168,0.01216565592524906,0.012169115633393327,3.4597081442674002e-06,-7.459025364369154e-05,7.859287046206492e-05,0.02843831985324352,0.000734999295228988,-0.015846360898940447,0.01669669867828486,0.000734999295228988,0.0014449109917949936,share,19,False,-0.3429887285170063,12,24.52905367335273
enc2_attn,|RQE| Z500,168,0.01216565592524906,0.01216203773704668,-3.618188202381134e-06,-3.166032062533001e-05,2.558596315793693e-05,-0.029741003893360242,-0.0007686676643989282,-0.006726091443551197,0.005435621764800809,0.0007686676643989282,-0.0015110985337494413,share,18,False,-0.3059636165896305,12,22.580319668643785
enc2_mlp,|RQE| Z500,168,0.01216565592524906,0.012025980123629173,-0.00013967580161988735,-0.0003554929629899561,7.469285919796674e-05,-1.1481156665790533,-0.029673490210805033,-0.07552286677401528,0.01586815898332621,0.029673490210805033,-0.058334140520713715,share,7,False,-0.015391484826521692,12,12.375170060124288
downsample,|RQE| Z500,168,0.01216565592524906,0.011931295817097029,-0.0002343601081520319,-0.00045900125793802245,-1.1977390386164277e-06,-1.9264074998671639,-0.049788741459869036,-0.09751273431912659,-0.00025445422346101774,0.049788741459869036,-0.09787805276818799,share,6,True,0.03153225890820363,12,11.266359139754025
dec0_attn,|RQE| Z500,168,0.01216565592524906,0.012144629959948361,-2.1025965300699074e-05,-6.210103553409378e-05,2.1498173979731846e-05,-0.1728305109884046,-0.004466870913123051,-0.013193083187141071,0.004567189504118995,0.004466870913123051,-0.008781274925290954,share,15,False,-0.01748680930671749,12,12.427152965819301
dec0_mlp,|RQE| Z500,168,0.01216565592524906,0.011831929713177184,-0.00033372621207187575,-0.0006460646303215374,-2.2914959117770195e-05,-2.7431830566508775,-0.0708986193181358,-0.13725349889571642,-0.004868179077379544,0.0708986193181358,-0.13937726882302323,share,3,True,0.17584706621149704,12,8.41081760515544
