group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
enc1_mlp,SpecDiv< T850,24,0.000277010774880182,0.0002787849007290788,1.7741258488968015e-06,-3.2447533158119765e-07,3.4623656271529996e-06,0.6404537331315652,0.0723380210751857,-0.013230123099155562,0.1411741325243276,0.0723380210751857,0.34979451122985544,colmax,7,False,0.2638757111262678,12,6.989208977370937
enc2_attn,SpecDiv< T850,24,0.000277010774880182,0.00027714685711544007,1.3608223525807261e-07,-1.2290614298156773e-07,4.673761698844221e-07,0.04912524984522119,0.005548602771431376,-0.0050113621684724115,0.019056746875179272,0.005548602771431376,0.026830576308193226,colmax,18,False,-0.11676184257245655,12,15.172739083081161
enc2_mlp,SpecDiv< T850,24,0.000277010774880182,0.00027700397185981274,-6.803020369261503e-09,-6.087711274934311e-07,5.962222833962487e-07,-0.0024558685026617017,-0.0002773856382018038,-0.02482197002989835,0.024310304778340428,0.0002773856382018038,-0.001341313631404623,colmax,19,False,0.5599306556348909,12,3.385299284494165
downsample,SpecDiv< T850,24,0.000277010774880182,0.00028141313305241056,4.40235817222856e-06,2.790571003667234e-06,5.888439591217319e-06,1.589237160226981,0.17950128985562727,0.11378244908646537,0.2400946175911412,0.17950128985562727,0.8679884384025026,colmax,2,True,-0.0941415687973715,12,14.494206129027592
dec0_attn,SpecDiv< T850,24,0.000277010774880182,0.0002777155605144799,7.047856342978776e-07,3.846291292575188e-07,1.0329849222519746e-06,0.2544253502784233,0.028736855448575106,0.015682827729307923,0.04211881875385436,0.028736855448575106,0.13895865765348536,colmax,13,True,0.17876523182146786,12,8.360288335714136
dec0_mlp,SpecDiv< T850,24,0.000277010774880182,0.00027733591802340624,3.251431432242195e-07,-1.1568366365584855e-07,8.698339418818552e-07,0.11737563037569808,0.013257352380966212,-0.004716873554824261,0.03546651781151157,0.013257352380966212,0.06410666240761732,colmax,15,False,0.3728655387134155,12,5.48168289116767
dec1_attn,SpecDiv< T850,24,0.000277010774880182,0.0002778854638260479,8.746889458658794e-07,4.116482159588486e-07,1.5362268338018717e-06,0.3157599000415116,0.03566447523416839,0.016784501133395028,0.0626379516137075,0.03566447523416839,0.17245754718447268,colmax,12,True,0.022924863908195963,12,11.462133776185068
dec1_mlp,SpecDiv< T850,24,0.000277010774880182,0.00027590994553368847,-1.1008293464935075e-06,-1.6829460340280395e-06,-4.517377419688276e-07,-0.39739585832704855,-0.04488510018404129,-0.06862026487783958,-0.018419107257423583,0.04488510018404129,-0.21704439030839934,colmax,8,True,0.5836522336233108,12,3.1548423892847337
dec2_attn,SpecDiv< T850,24,0.000277010774880182,0.00027666620978076634,-3.4456509941567976e-07,-8.854064314315716e-07,1.987338085503626e-07,-0.12438689417937537,-0.014049261183361948,-0.036101468865260646,0.008103151442276451,0.014049261183361948,-0.0679359813239411,colmax,14,False,0.008263760023013218,12,11.803295280048753
dec2_mlp,SpecDiv< T850,24,0.000277010774880182,0.00027732322390268865,3.124490225066741e-07,-8.319214733395104e-08,9.257642886950632e-07,0.1127930935689489,0.012739763635744021,-0.003392067880007175,0.03774701589964445,0.012739763635744021,0.06160383333568441,colmax,16,False,0.23901372318767716,12,7.370245503216792
upsample,SpecDiv< T850,24,0.000277010774880182,0.0002796810355600125,2.6702606798304864e-06,2.0909506019961555e-06,3.0793266584320616e-06,0.9639555288004513,0.10887692857523623,0.08525620029065278,0.1255561418337673,0.10887692857523623,0.5264804241133283,colmax,5,True,-0.06719309292142825,12,13.72879747981802
decoder_io,SpecDiv< T850,24,0.000277010774880182,0.0002812623364055374,4.251561525355403e-06,1.4610231725479633e-06,7.514390866466173e-06,1.5348000550499779,0.17335272321005316,0.05957160542631659,0.3063909841591131,0.17335272321005316,0.8382567035197168,colmax,3,True,0.09484862801761457,12,9.920838539529935
decoder_heads,SpecDiv< T850,24,0.000277010774880182,0.00027193886611106183,-5.071908769120152e-06,-6.6626293119043115e-06,-3.5638796058871483e-06,-1.8309427751732588,-0.20680147558876716,-0.27166134797054026,-0.14531325283400745,0.20680147558876716,-1.0,colmax,1,True,0.23065556811330654,12,7.501801009029619
film,SpecDiv< T850,24,0.000277010774880182,0.0002761300856946036,-8.806891855783761e-07,-1.1934001425591607e-06,-4.5198758016340443e-07,-0.3179259673055348,-0.035909128378165275,-0.04865957210265289,-0.01842929413373561,0.035909128378165275,-0.17364058102550478,colmax,11,True,0.269037083271449,12,6.911976896790464
cond_embed,SpecDiv< T850,24,0.000277010774880182,0.0002759879898803774,-1.0227849998045713e-06,-2.9509679431309145e-06,1.4052792418321236e-06,-0.3692220998432158,-0.041702928187001775,-0.12032245705407034,0.05729870824856364,0.041702928187001775,-0.20165682120145836,colmax,9,False,0.18465960846218568,12,8.258983955023634
encoder_io,SpecRes T850,24,0.00015180477688166624,0.00014631907803656455,-5.485698845101676e-06,-1.9409270513885228e-05,4.903325104047931e-06,-3.6136536397519614,-0.14386366535235665,-0.5090124115063764,0.1285907852036829,0.14386366535235665,-1.0,colmax,1,False,0.7437044413429102,12,1.7638004646684566
enc0_attn,SpecRes T850,24,0.00015180477688166624,0.00015353028599444465,1.7255091127784301e-06,1.1090201951446944e-06,2.5350293526571477e-06,1.1366632514624269,0.04525185807180359,0.029084299872889654,0.06648170538466912,0.04525185807180359,0.31454681737025764,colmax,5,True,0.16697047363811238,12,8.566073043115063
