group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
b0-5_attn,SpecResLog Z500,120,1.000021723532328,1.0023967758116672,0.0023750522793390774,-0.0005471610310316693,0.004334442919741129,0.23750006859348974,0.022291253578378835,-0.00513542602705498,0.04068127977033222,0.022291253578378835,-0.005412362867747969,share,11,False,0.18296686268420245,48,33.15189277759809
b0-5_mlp,SpecResLog Z500,120,1.000021723532328,0.9953823765994328,-0.004639346932895065,-0.007520140573464731,-0.0019330609341975005,-0.4639246152081302,-0.04354298211406805,-0.07058091391352703,-0.01814290651262861,0.04354298211406805,0.010572326886711381,share,10,True,0.013801132973618747,48,46.69312755492662
b6-11_attn,SpecResLog Z500,120,1.000021723532328,0.9937129949926771,-0.006308728539650842,-0.01289749951534933,0.0013837342001335674,-0.6308591494759561,-0.05921110404931654,-0.12105057001257889,0.012987154097018894,0.05921110404931654,0.01437657957584407,share,8,False,0.10942538289046765,48,38.531281400723074
b6-11_mlp,SpecResLog Z500,120,1.000021723532328,0.9916172753499782,-0.00840444818234966,-0.012893307802719276,-0.0027131473249329017,-0.8404265612013944,-0.07888065759598158,-0.12101122833998622,-0.02546447315779068,0.07888065759598158,0.019152388207100628,share,7,True,0.08720281793459671,48,40.2999918841041
b12-17_attn,SpecResLog Z500,120,1.000021723532328,1.004909072464784,0.004887348932456123,0.0002663163457418784,0.00926546631973701,0.4887242764279938,0.04587062580774663,0.0024995345351519677,0.08696181597849342,0.04587062580774663,-0.011137483630934732,share,9,True,0.2718786823415275,48,27.478896952077285
b12-17_mlp,SpecResLog Z500,120,1.000021723532328,0.9635723982198324,-0.03644932531249561,-0.03934829239314417,-0.03344401527480206,-3.6448533521599344,-0.3420982183717499,-0.36930671852657276,-0.3138916274201955,0.3420982183717499,0.08306216102776275,share,5,True,-0.2504388306366236,48,80.07493760854173
b18-23_attn,SpecResLog Z500,120,1.000021723532328,1.009692731565477,0.00967100803314897,0.007505582946883978,0.0121723405245708,0.9670797949257081,0.09076806194996816,0.07044428208085797,0.11424452911457232,0.09076806194996816,-0.02203867478103415,share,6,True,0.013954828081792952,48,46.67877398603002
b18-23_mlp,SpecResLog Z500,120,1.000021723532328,0.961436077541796,-0.03858564599053186,-0.046532192610178005,-0.030942966322097143,-3.8584807792212414,-0.36214883636155354,-0.4367318202023282,-0.2904178214321444,0.36214883636155354,0.08793049290070289,share,4,True,0.3875384822925461,48,21.187270281242935
adaln,SpecResLog Z500,120,1.000021723532328,0.8706562438673381,-0.12936547966498996,-0.1352001043274484,-0.12114327168589245,-12.936266945085809,-1.2141706254581373,-1.2689319875624345,-1.1370003986674933,1.2141706254581373,0.29480316058644346,share,2,True,-0.06248062001449439,48,54.397883232540956
head,SpecResLog Z500,120,1.000021723532328,0.8316460602700323,-0.16837566326229556,-0.17505235901816388,-0.16272738802737957,-16.837200562758817,-1.5803039953512157,-1.6429686867579931,-1.5272916315235756,1.5803039953512157,0.38370110654022366,share,1,True,0.054841340907182935,48,43.00894729574994
embed,SpecDivW1 Z500,120,0.11004061893238741,0.09384985245545985,-0.016190766476927593,-0.017894141375392466,-0.014402529804014746,-14.713445484049608,-0.4688505084547926,-0.5181766591575687,-0.41706693943553297,0.4688505084547926,0.38785310640559956,share,2,True,0.11175142408717667,48,38.35023793994464
b0-5_attn,SpecDivW1 Z500,120,0.11004061893238741,0.10944636331662844,-0.0005942556157589794,-0.001068826402291548,-0.0002053756609023171,-0.5400329637586914,-0.017208391461747803,-0.030950962258544844,-0.005947246733223392,0.017208391461747803,0.014235514229640709,share,10,True,0.10793870903698884,48,38.647392330431714
b0-5_mlp,SpecDivW1 Z500,120,0.11004061893238741,0.10932156704548189,-0.0007190518869055394,-0.0013874432156756199,-3.421588437252112e-05,-0.6534422414938875,-0.02082222872286245,-0.04017743434498033,-0.0009908199718739394,0.02082222872286245,0.01722503430585231,share,9,True,0.4510878151297815,48,18.15726422553828
b6-11_attn,SpecDivW1 Z500,120,0.11004061893238741,0.1081837798263845,-0.0018568391060029277,-0.003661541701591019,0.00020935512306938153,-1.6874124518909066,-0.053770151043115964,-0.10603053851500827,0.006062483579055463,0.053770151043115964,0.04448095872328927,share,7,False,0.37577433754619805,48,21.77888551928041
b6-11_mlp,SpecDivW1 Z500,120,0.11004061893238741,0.11022872938710244,0.00018811045471504615,-0.0004908349881663043,0.0010828408878925842,0.17094638010953703,0.005447282712927368,-0.014213547832779543,0.031356792254866615,0.005447282712927368,-0.004506224230493964,share,11,False,0.12502888480761776,48,37.3311424234376
b12-17_attn,SpecDivW1 Z500,120,0.11004061893238741,0.11291881633010024,0.002878197397712818,0.0023034744004136534,0.003471411806895295,2.61557725286994,0.0833465367605617,0.06670376880461813,0.10052477707205387,0.0833465367605617,-0.0689478044873429,share,6,True,0.06753470848843932,48,41.926818525582036
b12-17_mlp,SpecDivW1 Z500,120,0.11004061893238741,0.10414491662021164,-0.005895702312175777,-0.007280401646151926,-0.00466322589334092,-5.3577509553979255,-0.17072712590233421,-0.21082510321038117,-0.13503720372028577,0.17072712590233421,0.14123274889293413,share,3,True,0.3342191965030789,48,23.95219515025053
b18-23_attn,SpecDivW1 Z500,120,0.11004061893238741,0.11125678998370325,0.0012161710513158388,-1.6765689310048998e-05,0.0025985982337625663,1.1052019364441183,0.03521775306870054,-0.00048549906323540554,0.07524993365233834,0.03521775306870054,-0.029133625072388928,share,8,False,0.27367176635687074,48,27.372637233368422
b18-23_mlp,SpecDivW1 Z500,120,0.11004061893238741,0.11302557444341184,0.0029849555110244065,0.0017519136736468294,0.003981407870820119,2.7125942583605984,0.08643802694906765,0.05073173143647786,0.11529318931626971,0.08643802694906765,-0.07150521682115095,share,5,True,0.11735098045328156,48,37.91749743760477
adaln,SpecDivW1 Z500,120,0.11004061893238741,0.07764168898202274,-0.032398929950364676,-0.034305993527022904,-0.030320435291541825,-29.442700581565838,-0.9382047973001358,-0.9934293432687278,-0.8780159681302281,0.9382047973001358,0.7761229614035494,share,1,True,0.027608486634518665,48,45.420793277414376
head,SpecDivW1 Z500,120,0.11004061893238741,0.10648594524369741,-0.00355467368869002,-0.005323284588921263,-0.0019765555476611756,-3.2303286942380147,-0.10293586586578017,-0.15415111382910332,-0.057236887137534595,0.10293586586578017,0.08515293172694192,share,4,True,0.13305639771517397,48,36.726585714167015
embed,|RQE| Z500,120,0.004197457718040217,0.002303656248235105,-0.001893801469805112,-0.0026379978525009544,-0.0009399636893704163,-45.11782123893135,-0.7556868011423089,-1.0526447414690594,-0.3750752995684128,0.7556868011423089,-1.1092347329640624,share,1,True,0.0706264334760911,48,41.66713038114414
b0-5_attn,|RQE| Z500,120,0.004197457718040217,0.004203584498100099,6.126780059882246e-06,-4.865137358554724e-05,6.217654527063128e-05,0.14596406852533647,0.002444779401946159,-0.019413439825783356,0.024810411941690255,0.002444779401946159,0.003588568998392632,share,11,False,-0.02509215687291461,48,50.47084591305908
b0-5_mlp,|RQE| Z500,120,0.004197457718040217,0.004130662752080146,-6.679496596007084e-05,-0.00014402902880685057,-3.3288169845491386e-06,-1.591319566436449,-0.02665330815482457,-0.05747214678309601,-0.0013283034672588968,0.02665330815482457,-0.039123053504487686,share,8,True,0.30447145540291437,48,25.593024670937172
b6-11_attn,|RQE| Z500,120,0.004197457718040217,0.004189319425980405,-8.138292059811647e-06,-0.0001944316970802144,0.00020551698444061598,-0.19388621890898752,-0.00324743643486231,-0.0775844086879592,0.08200778963822702,0.00324743643486231,-0.004766748977482684,share,10,False,-0.18776396158767897,48,70.19224395368043
b6-11_mlp,|RQE| Z500,120,0.004197457718040217,0.0040823396666382905,-0.0001151180514019264,-0.00020352697983980761,-2.0163645460040003e-05,-2.7425660753451195,-0.04593575060780261,-0.08121371473913101,-0.008045933525774127,0.04593575060780261,-0.06742678313545701,share,7,True,-0.15646692004682614,48,65.80703647725248
