var,tag,lead,k,ratio
Z500,W8A8_span1,120,546,1.788019712
Z500,W8A8_span1,120,547,1.784040032
Z500,W8A8_span1,120,548,1.720480917
Z500,W8A8_span1,120,549,1.747639004
Z500,W8A8_span1,120,550,1.860143585
Z500,W8A8_span1,120,551,1.977487473
Z500,W8A8_span1,120,552,1.933606152
Z500,W8A8_span1,120,553,1.844945948
Z500,W8A8_span1,120,554,1.940921403
Z500,W8A8_span1,120,555,1.91846441
Z500,W8A8_span1,120,556,2.009712541
Z500,W8A8_span1,120,557,1.93907619
Z500,W8A8_span1,120,558,1.951693753
Z500,W8A8_span1,120,559,1.936823244
Z500,W8A8_span1,120,560,1.956042054
Z500,W8A8_span1,120,561,2.023181121
Z500,W8A8_span1,120,562,1.936617991
Z500,W8A8_span1,120,563,1.899089512
Z500,W8A8_span1,120,564,1.865626623
Z500,W8A8_span1,120,565,1.8999479
Z500,W8A8_span1,120,566,2.011911448
Z500,W8A8_span1,120,567,1.931640086
Z500,W8A8_span1,120,568,2.017532817
Z500,W8A8_span1,120,569,1.915321302
Z500,W8A8_span1,120,570,1.669424191
Z500,W8A8_span1,120,571,1.862651499
Z500,W8A8_span1,120,572,1.692758526
Z500,W8A8_span1,120,573,1.886472633
Z500,W8A8_span1,120,574,1.904202731
Z500,W8A8_span1,120,575,1.92335778
Z500,W8A8_span1,120,576,1.922450144
Z500,W8A8_span1,120,577,2.035570324
Z500,W8A8_span1,120,578,1.797647075
Z500,W8A8_span1,120,579,1.954172941
Z500,W8A8_span1,120,580,1.941532656
Z500,W8A8_span1,120,581,1.994379798
Z500,W8A8_span1,120,582,1.949904933
Z500,W8A8_span1,120,583,2.007359262
Z500,W8A8_span1,120,584,2.000396757
Z500,W8A8_span1,120,585,1.978488373
Z500,W8A8_span1,120,586,1.949734271
Z500,W8A8_span1,120,587,1.948900384
Z500,W8A8_span1,120,588,2.007709361
Z500,W8A8_span1,120,589,2.00123059
Z500,W8A8_span1,120,590,1.953359232
Z500,W8A8_span1,120,591,1.967370366
Z500,W8A8_span1,120,592,1.925249955
Z500,W8A8_span1,120,593,1.95738119
Z500,W8A8_span1,120,594,1.88665053
Z500,W8A8_span1,120,595,1.845593607
Z500,W8A8_span1,120,596,1.80580104
Z500,W8A8_span1,120,597,1.911103549
Z500,W8A8_span1,120,598,1.788907976
Z500,W8A8_span1,120,599,1.823579922
Z500,W8A8_span1,120,600,1.761613352
Z500,W8A8_span1,120,601,1.869604343
Z500,W8A8_span1,120,602,1.800795269
Z500,W8A8_span1,120,603,1.784233302
Z500,W8A8_span1,120,604,1.740057633
Z500,W8A8_span1,120,605,1.758344825
Z500,W8A8_span1,120,606,1.698691111
Z500,W8A8_span1,120,607,1.688649966
Z500,W8A8_span1,120,608,1.676574639
Z500,W8A8_span1,120,609,1.679786897
Z500,W8A8_span1,120,610,1.628519407
Z500,W8A8_span1,120,611,1.687311103
Z500,W8A8_span1,120,612,1.651600967
Z500,W8A8_span1,120,613,1.599118557
Z500,W8A8_span1,120,614,1.605133379
Z500,W8A8_span1,120,615,1.6384951
Z500,W8A8_span1,120,616,1.621721357
Z500,W8A8_span1,120,617,1.600652614
Z500,W8A8_span1,120,618,1.587282192
Z500,W8A8_span1,120,619,1.56119065
Z500,W8A8_span1,120,620,1.5606885
Z500,W8A8_span1,120,621,1.550679781
Z500,W8A8_span1,120,622,1.482885252
Z500,W8A8_span1,120,623,1.546345722
Z500,W8A8_span1,120,624,1.504952624
Z500,W8A8_span1,120,625,1.503808784
Z500,W8A8_span1,120,626,1.446573544
Z500,W8A8_span1,120,627,1.480377966
Z500,W8A8_span1,120,628,1.433797195
Z500,W8A8_span1,120,629,1.428584532
Z500,W8A8_span1,120,630,1.297488745
Z500,W8A8_span1,120,631,1.392246545
Z500,W8A8_span1,120,632,1.383577052
Z500,W8A8_span1,120,633,1.377352515
Z500,W8A8_span1,120,634,1.372815431
Z500,W8A8_span1,120,635,1.384653141
Z500,W8A8_span1,120,636,1.362098121
Z500,W8A8_span1,120,637,1.297408562
Z500,W8A8_span1,120,638,1.319907216
Z500,W8A8_span1,120,639,1.326339416
Z500,W8A8_span1,120,640,1.278235549
Z500,W8A8_span1,120,641,1.315087179
Z500,W8A8_span1,120,642,1.316302211
Z500,W8A8_span1,120,643,1.266290001
Z500,W8A8_span1,120,644,1.275673444
Z500,W8A8_span1,120,645,1.23901968
Z500,W8A8_span1,120,646,1.246419117
Z500,W8A8_span1,120,647,1.248282216
Z500,W8A8_span1,120,648,1.288389267
Z500,W8A8_span1,120,649,1.277897658
Z500,W8A8_span1,120,650,1.201678668
Z500,W8A8_span1,120,651,1.197358906
Z500,W8A8_span1,120,652,1.235304308
Z500,W8A8_span1,120,653,1.225448603
Z500,W8A8_span1,120,654,1.235648691
Z500,W8A8_span1,120,655,1.17702423
Z500,W8A8_span1,120,656,1.169220027
Z500,W8A8_span1,120,657,1.148051782
Z500,W8A8_span1,120,658,1.164298232
Z500,W8A8_span1,120,659,1.17850259
Z500,W8A8_span1,120,660,1.167229779
Z500,W8A8_span1,120,661,1.163151635
Z500,W8A8_span1,120,662,1.154778983
Z500,W8A8_span1,120,663,1.169373613
Z500,W8A8_span1,120,664,1.121333204
Z500,W8A8_span1,120,665,1.111551172
Z500,W8A8_span1,120,666,1.113231015
Z500,W8A8_span1,120,667,1.089836794
Z500,W8A8_span1,120,668,1.121712114
Z500,W8A8_span1,120,669,1.091362564
Z500,W8A8_span1,120,670,1.069334005
Z500,W8A8_span1,120,671,1.089839214
Z500,W8A8_span1,120,672,1.100764095
Z500,W8A8_span1,120,673,1.072470181
Z500,W8A8_span1,120,674,1.062335262
Z500,W8A8_span1,120,675,1.088486256
Z500,W8A8_span1,120,676,1.086285697
Z500,W8A8_span1,120,677,1.071327883
Z500,W8A8_span1,120,678,1.055560555
Z500,W8A8_span1,120,679,1.094910995
Z500,W8A8_span1,120,680,1.073021668
Z500,W8A8_span1,120,681,1.045356847
Z500,W8A8_span1,120,682,1.053641908
Z500,W8A8_span1,120,683,1.045591959
Z500,W8A8_span1,120,684,1.054483204
Z500,W8A8_span1,120,685,1.073972215
Z500,W8A8_span1,120,686,1.064063936
Z500,W8A8_span1,120,687,1.038379559
Z500,W8A8_span1,120,688,1.060598519
Z500,W8A8_span1,120,689,1.039529454
Z500,W8A8_span1,120,690,1.052462572
Z500,W8A8_span1,120,691,1.058610606
Z500,W8A8_span1,120,692,1.051026288
Z500,W8A8_span1,120,693,1.049683522
Z500,W8A8_span1,120,694,1.057726462
Z500,W8A8_span1,120,695,1.057295884
Z500,W8A8_span1,120,696,1.073752348
Z500,W8A8_span1,120,697,1.063258347
Z500,W8A8_span1,120,698,1.048728065
Z500,W8A8_span1,120,699,1.060451701
Z500,W8A8_span1,120,700,1.058831682
Z500,W8A8_span1,120,701,1.066577644
Z500,W8A8_span1,120,702,1.045892763
Z500,W8A8_span1,120,703,1.065997509
Z500,W8A8_span1,120,704,1.075811442
Z500,W8A8_span1,120,705,1.063450542
Z500,W8A8_span1,120,706,1.067249094
Z500,W8A8_span1,120,707,1.053880429
Z500,W8A8_span1,120,708,1.060834635
Z500,W8A8_span1,120,709,1.052415441
Z500,W8A8_span1,120,710,1.05403673
Z500,W8A8_span1,120,711,1.048442689
Z500,W8A8_span1,120,712,1.079984079
Z500,W8A8_span1,120,713,1.047713177
Z500,W8A8_span1,120,714,1.036640439
Z500,W8A8_span1,120,715,1.022068008
Z500,W8A8_span1,120,716,1.029453945
Z500,W8A8_span1,120,717,1.025629685
Z500,W8A8_span1,120,718,1.023635889
Z500,W8A8_span1,120,719,1.024433688
Z500,W8A8_span1,120,720,1.014283135
U500,W8A8_floor,120,1,1.012270006
U500,W8A8_floor,120,2,1.016818234
U500,W8A8_floor,120,3,1.031215927
U500,W8A8_floor,120,4,1.037746815
U500,W8A8_floor,120,5,0.995338402
U500,W8A8_floor,120,6,1.009322941
U500,W8A8_floor,120,7,1.048578982
U500,W8A8_floor,120,8,0.9685127174
U500,W8A8_floor,120,9,0.9902068828
U500,W8A8_floor,120,10,1.032379559
U500,W8A8_floor,120,11,1.008574754
U500,W8A8_floor,120,12,0.9879398825
U500,W8A8_floor,120,13,1.004970992
U500,W8A8_floor,120,14,1.024538126
U500,W8A8_floor,120,15,1.000792774
U500,W8A8_floor,120,16,0.9841238147
U500,W8A8_floor,120,17,1.023596837
U500,W8A8_floor,120,18,0.9323217574
U500,W8A8_floor,120,19,0.964860782
U500,W8A8_floor,120,20,0.8955103249
U500,W8A8_floor,120,21,0.9784625583
U500,W8A8_floor,120,22,0.9333000883
U500,W8A8_floor,120,23,0.9609685653
U500,W8A8_floor,120,24,0.9396951367
U500,W8A8_floor,120,25,0.9324279692
U500,W8A8_floor,120,26,0.9365245692
U500,W8A8_floor,120,27,0.9229142689
U500,W8A8_floor,120,28,0.9310681891
U500,W8A8_floor,120,29,0.9186995115
U500,W8A8_floor,120,30,0.9097771123
U500,W8A8_floor,120,31,0.9493680526
U500,W8A8_floor,120,32,0.905559256
U500,W8A8_floor,120,33,0.9166191324
U500,W8A8_floor,120,34,0.9032351509
U500,W8A8_floor,120,35,0.9225185477
U500,W8A8_floor,120,36,0.8551059306
U500,W8A8_floor,120,37,0.9196398175
U500,W8A8_floor,120,38,0.9192673798
U500,W8A8_floor,120,39,0.8808249655
U500,W8A8_floor,120,40,0.9043310014
U500,W8A8_floor,120,41,0.8971985406
U500,W8A8_floor,120,42,0.9064507716
U500,W8A8_floor,120,43,0.9247322439
U500,W8A8_floor,120,44,0.8861615291
U500,W8A8_floor,120,45,0.8794783705
U500,W8A8_floor,120,46,0.8760654761
U500,W8A8_floor,120,47,0.860475883
U500,W8A8_floor,120,48,0.8970732474
U500,W8A8_floor,120,49,0.8800683681
U500,W8A8_floor,120,50,0.8445378616
U500,W8A8_floor,120,51,0.9115390367
U500,W8A8_floor,120,52,0.8914649365
U500,W8A8_floor,120,53,0.8875717558
U500,W8A8_floor,120,54,0.9048158807
U500,W8A8_floor,120,55,0.9263390962
U500,W8A8_floor,120,56,0.8947455467
U500,W8A8_floor,120,57,0.893018405
U500,W8A8_floor,120,58,0.9074829379
U500,W8A8_floor,120,59,0.8801010517
U500,W8A8_floor,120,60,0.9067681516
U500,W8A8_floor,120,61,0.9132625428
U500,W8A8_floor,120,62,0.9135470676
U500,W8A8_floor,120,63,0.924487976
U500,W8A8_floor,120,64,0.9527923443
U500,W8A8_floor,120,65,0.8981620014
U500,W8A8_floor,120,66,0.898083158
U500,W8A8_floor,120,67,0.881368758
U500,W8A8_floor,120,68,0.9430107791
U500,W8A8_floor,120,69,0.9346595167
U500,W8A8_floor,120,70,0.922362167
U500,W8A8_floor,120,71,0.9022853758
U500,W8A8_floor,120,72,0.9042509838
U500,W8A8_floor,120,73,0.9284874267
U500,W8A8_floor,120,74,0.9523893803
U500,W8A8_floor,120,75,0.9255637894
U500,W8A8_floor,120,76,0.9629475968
U500,W8A8_floor,120,77,0.9487434436
U500,W8A8_floor,120,78,0.9221937394
U500,W8A8_floor,120,79,0.9647806647
U500,W8A8_floor,120,80,0.9396511414
U500,W8A8_floor,120,81,0.9698159782
U500,W8A8_floor,120,82,0.9546023412
U500,W8A8_floor,120,83,0.94231811
U500,W8A8_floor,120,84,0.977696867
U500,W8A8_floor,120,85,0.9700767396
U500,W8A8_floor,120,86,0.9610231884
U500,W8A8_floor,120,87,0.9704483724
U500,W8A8_floor,120,88,0.9752401336
U500,W8A8_floor,120,89,0.9887976846
U500,W8A8_floor,120,90,1.009353341
U500,W8A8_floor,120,91,0.9790739927
U500,W8A8_floor,120,92,0.9985227447
U500,W8A8_floor,120,93,0.9892224309
U500,W8A8_floor,120,94,1.010601798
U500,W8A8_floor,120,95,1.013193075
U500,W8A8_floor,120,96,0.9967879179
U500,W8A8_floor,120,97,1.009607551
U500,W8A8_floor,120,98,1.0058314
U500,W8A8_floor,120,99,1.034524138
U500,W8A8_floor,120,100,1.024074459
U500,W8A8_floor,120,101,1.021382621
U500,W8A8_floor,120,102,1.025158942
U500,W8A8_floor,120,103,0.9897951525
U500,W8A8_floor,120,104,0.994362515
U500,W8A8_floor,120,105,1.042482923
U500,W8A8_floor,120,106,1.007921716
U500,W8A8_floor,120,107,1.033589565
U500,W8A8_floor,120,108,1.015017667
U500,W8A8_floor,120,109,1.030673481
U500,W8A8_floor,120,110,1.058027651
U500,W8A8_floor,120,111,1.043186514
U500,W8A8_floor,120,112,1.059257277
U500,W8A8_floor,120,113,1.002151689
U500,W8A8_floor,120,114,1.060449436
U500,W8A8_floor,120,115,1.00553431
U500,W8A8_floor,120,116,1.04517588
U500,W8A8_floor,120,117,1.026227419
U500,W8A8_floor,120,118,1.040035451
U500,W8A8_floor,120,119,1.07573234
U500,W8A8_floor,120,120,1.039709918
U500,W8A8_floor,120,121,1.068710929
U500,W8A8_floor,120,122,1.103448533
U500,W8A8_floor,120,123,1.086785838
U500,W8A8_floor,120,124,1.085027634
U500,W8A8_floor,120,125,1.087461163
U500,W8A8_floor,120,126,1.117194127
U500,W8A8_floor,120,127,1.086120145
U500,W8A8_floor,120,128,1.069601708
U500,W8A8_floor,120,129,1.095679516
U500,W8A8_floor,120,130,1.146882641
U500,W8A8_floor,120,131,1.114308098
U500,W8A8_floor,120,132,1.074424359
U500,W8A8_floor,120,133,1.118522088
U500,W8A8_floor,120,134,1.10182394
U500,W8A8_floor,120,135,1.117281241
U500,W8A8_floor,120,136,1.149324289
U500,W8A8_floor,120,137,1.101529185
U500,W8A8_floor,120,138,1.147215383
U500,W8A8_floor,120,139,1.156881085
U500,W8A8_floor,120,140,1.184901684
U500,W8A8_floor,120,141,1.160771315
U500,W8A8_floor,120,142,1.182794185
U500,W8A8_floor,120,143,1.159299916
U500,W8A8_floor,120,144,1.215776027
U500,W8A8_floor,120,145,1.223194178
U500,W8A8_floor,120,146,1.166676249
U500,W8A8_floor,120,147,1.2058274
U500,W8A8_floor,120,148,1.188108349
U500,W8A8_floor,120,149,1.266778704
U500,W8A8_floor,120,150,1.267553159
U500,W8A8_floor,120,151,1.255328918
U500,W8A8_floor,120,152,1.292673561
U500,W8A8_floor,120,153,1.276418754
U500,W8A8_floor,120,154,1.286404636
U500,W8A8_floor,120,155,1.325816592
U500,W8A8_floor,120,156,1.315071294
U500,W8A8_floor,120,157,1.332578459
U500,W8A8_floor,120,158,1.309023991
U500,W8A8_floor,120,159,1.316922405
U500,W8A8_floor,120,160,1.368315358
U500,W8A8_floor,120,161,1.405990225
U500,W8A8_floor,120,162,1.374463281
U500,W8A8_floor,120,163,1.41851139
U500,W8A8_floor,120,164,1.398836759
U500,W8A8_floor,120,165,1.402952862
U500,W8A8_floor,120,166,1.415816705
U500,W8A8_floor,120,167,1.476022472
U500,W8A8_floor,120,168,1.46042447
U500,W8A8_floor,120,169,1.478205605
U500,W8A8_floor,120,170,1.500368566
U500,W8A8_floor,120,171,1.535738014
U500,W8A8_floor,120,172,1.529490216
U500,W8A8_floor,120,173,1.550259303
U500,W8A8_floor,120,174,1.580639406
U500,W8A8_floor,120,175,1.538900208
U500,W8A8_floor,120,176,1.576894232
U500,W8A8_floor,120,177,1.672294104
U500,W8A8_floor,120,178,1.622501755
U500,W8A8_floor,120,179,1.64538362
U500,W8A8_floor,120,180,2.195057776
U500,W8A8_floor,120,181,1.69828037
U500,W8A8_floor,120,182,1.662909953
U500,W8A8_floor,120,183,1.711784499
U500,W8A8_floor,120,184,1.793194997
U500,W8A8_floor,120,185,1.78938558
U500,W8A8_floor,120,186,1.817050314
U500,W8A8_floor,120,187,1.835721544
U500,W8A8_floor,120,188,1.826212948
U500,W8A8_floor,120,189,1.856537292
U500,W8A8_floor,120,190,1.841647269
U500,W8A8_floor,120,191,1.852730092
U500,W8A8_floor,120,192,1.920189575
U500,W8A8_floor,120,193,1.923760792
U500,W8A8_floor,120,194,1.944396077
U500,W8A8_floor,120,195,2.012258335
U500,W8A8_floor,120,196,1.978463922
U500,W8A8_floor,120,197,2.014144868
U500,W8A8_floor,120,198,2.042214282
U500,W8A8_floor,120,199,2.019326958
U500,W8A8_floor,120,200,2.0984638
U500,W8A8_floor,120,201,2.101802027
U500,W8A8_floor,120,202,2.183338446
U500,W8A8_floor,120,203,2.137368157
U500,W8A8_floor,120,204,2.201789226
U500,W8A8_floor,120,205,2.229045743
U500,W8A8_floor,120,206,2.240971236
U500,W8A8_floor,120,207,2.219170438
U500,W8A8_floor,120,208,2.289559786
U500,W8A8_floor,120,209,2.333493003
U500,W8A8_floor,120,210,2.340341752
U500,W8A8_floor,120,211,2.354444311
U500,W8A8_floor,120,212,2.392787608
U500,W8A8_floor,120,213,2.34640176
U500,W8A8_floor,120,214,2.405124332
U500,W8A8_floor,120,215,2.449572091
U500,W8A8_floor,120,216,2.495663591
U500,W8A8_floor,120,217,2.450810469
U500,W8A8_floor,120,218,2.504865441
U500,W8A8_floor,120,219,2.570202059
U500,W8A8_floor,120,220,2.579372615
U500,W8A8_floor,120,221,2.665829548
U500,W8A8_floor,120,222,2.681793734
U500,W8A8_floor,120,223,2.693822599
U500,W8A8_floor,120,224,2.72786767
U500,W8A8_floor,120,225,2.676687159
U500,W8A8_floor,120,226,2.801485592
U500,W8A8_floor,120,227,2.771918782
U500,W8A8_floor,120,228,2.830578026
U500,W8A8_floor,120,229,2.863680473
U500,W8A8_floor,120,230,2.881859835
U500,W8A8_floor,120,231,2.864006807
U500,W8A8_floor,120,232,2.915083951
U500,W8A8_floor,120,233,2.940250047
U500,W8A8_floor,120,234,2.97895146
U500,W8A8_floor,120,235,2.937326519
U500,W8A8_floor,120,236,2.986485916
U500,W8A8_floor,120,237,3.042298859
U500,W8A8_floor,120,238,3.013366325
U500,W8A8_floor,120,239,2.972309264
U500,W8A8_floor,120,240,3.036326881
U500,W8A8_floor,120,241,3.06281728
U500,W8A8_floor,120,242,3.030902124
U500,W8A8_floor,120,243,3.106098564
U500,W8A8_floor,120,244,3.123883562
U500,W8A8_floor,120,245,3.198546653
U500,W8A8_floor,120,246,3.18274074
U500,W8A8_floor,120,247,3.221801053
U500,W8A8_floor,120,248,3.216751337
U500,W8A8_floor,120,249,3.172786665
U500,W8A8_floor,120,250,3.219913467
U500,W8A8_floor,120,251,3.304618083
U500,W8A8_floor,120,252,3.246871434
U500,W8A8_floor,120,253,3.29178396
U500,W8A8_floor,120,254,3.283756028
U500,W8A8_floor,120,255,3.328501616
U500,W8A8_floor,120,256,3.281512555
U500,W8A8_floor,120,257,3.29162618
U500,W8A8_floor,120,258,3.364172835
U500,W8A8_floor,120,259,3.318268008
U500,W8A8_floor,120,260,3.316979633
U500,W8A8_floor,120,261,3.444072455
U500,W8A8_floor,120,262,3.430033308
U500,W8A8_floor,120,263,3.411759073
U500,W8A8_floor,120,264,3.540711388
U500,W8A8_floor,120,265,3.465258494
U500,W8A8_floor,120,266,3.30853911
U500,W8A8_floor,120,267,3.442953651
U500,W8A8_floor,120,268,3.381604805
U500,W8A8_floor,120,269,3.534829066
U500,W8A8_floor,120,270,3.415250954
U500,W8A8_floor,120,271,3.413541463
U500,W8A8_floor,120,272,3.483252215
U500,W8A8_floor,120,273,3.384629592
U500,W8A8_floor,120,274,3.563790738
U500,W8A8_floor,120,275,3.503136004
U500,W8A8_floor,120,276,3.586659702
U500,W8A8_floor,120,277,3.469939437
U500,W8A8_floor,120,278,3.502159743
U500,W8A8_floor,120,279,3.513475027
U500,W8A8_floor,120,280,3.510719259
U500,W8A8_floor,120,281,3.56047245
U500,W8A8_floor,120,282,3.522320033
U500,W8A8_floor,120,283,3.645600134
U500,W8A8_floor,120,284,3.685505682
U500,W8A8_floor,120,285,3.552420791
U500,W8A8_floor,120,286,3.624826944
U500,W8A8_floor,120,287,3.56929709
U500,W8A8_floor,120,288,3.512734266
U500,W8A8_floor,120,289,3.674673419
U500,W8A8_floor,120,290,3.616488132
U500,W8A8_floor,120,291,3.676642883
U500,W8A8_floor,120,292,3.649902704
U500,W8A8_floor,120,293,3.621920488
U500,W8A8_floor,120,294,3.633432745
U500,W8A8_floor,120,295,3.621849056
U500,W8A8_floor,120,296,3.655289266
U500,W8A8_floor,120,297,3.691627761
U500,W8A8_floor,120,298,3.772770052
U500,W8A8_floor,120,299,3.769426141
U500,W8A8_floor,120,300,3.762633078
U500,W8A8_floor,120,301,3.758294944
U500,W8A8_floor,120,302,3.681789972
U500,W8A8_floor,120,303,3.597049691
U500,W8A8_floor,120,304,3.797760227
U500,W8A8_floor,120,305,3.783953572
U500,W8A8_floor,120,306,3.639397477
U500,W8A8_floor,120,307,3.706632335
U500,W8A8_floor,120,308,3.704937181
U500,W8A8_floor,120,309,3.757133258
U500,W8A8_floor,120,310,3.709928883
U500,W8A8_floor,120,311,3.68968244
U500,W8A8_floor,120,312,3.692906867
U500,W8A8_floor,120,313,3.729201561
U500,W8A8_floor,120,314,3.774920008
U500,W8A8_floor,120,315,3.671288047
U500,W8A8_floor,120,316,3.687905257
U500,W8A8_floor,120,317,3.721350882
U500,W8A8_floor,120,318,3.674346209
U500,W8A8_floor,120,319,3.68017247
U500,W8A8_floor,120,320,3.694314416
U500,W8A8_floor,120,321,3.670816325
U500,W8A8_floor,120,322,3.641684426
U500,W8A8_floor,120,323,3.771568929
U500,W8A8_floor,120,324,3.711694823
U500,W8A8_floor,120,325,3.663167019
U500,W8A8_floor,120,326,3.720884098
U500,W8A8_floor,120,327,3.735949511
U500,W8A8_floor,120,328,3.678388699
U500,W8A8_floor,120,329,3.734560925
U500,W8A8_floor,120,330,3.834181328
U500,W8A8_floor,120,331,3.674258901
U500,W8A8_floor,120,332,3.621186839
U500,W8A8_floor,120,333,3.58710823
U500,W8A8_floor,120,334,3.734263266
U500,W8A8_floor,120,335,3.735145763
U500,W8A8_floor,120,336,3.689318598
U500,W8A8_floor,120,337,3.743205799
U500,W8A8_floor,120,338,3.637990838
U500,W8A8_floor,120,339,3.626182194
U500,W8A8_floor,120,340,3.701989588
U500,W8A8_floor,120,341,3.788115703
U500,W8A8_floor,120,342,3.62889877
U500,W8A8_floor,120,343,3.71591345
U500,W8A8_floor,120,344,3.6590615
U500,W8A8_floor,120,345,3.660889012
U500,W8A8_floor,120,346,3.686297819
U500,W8A8_floor,120,347,3.771930914
U500,W8A8_floor,120,348,3.760880055
U500,W8A8_floor,120,349,3.894313746
U500,W8A8_floor,120,350,3.855597063
U500,W8A8_floor,120,351,3.874238229
U500,W8A8_floor,120,352,3.981111599
U500,W8A8_floor,120,353,3.878236218
U500,W8A8_floor,120,354,3.998986264
U500,W8A8_floor,120,355,4.030836482
U500,W8A8_floor,120,356,4.337242156
U500,W8A8_floor,120,357,4.335664674
U500,W8A8_floor,120,358,4.443717899
U500,W8A8_floor,120,359,4.635419522
U500,W8A8_floor,120,360,13.41221531
U500,W8A8_floor,120,361,4.798734215
U500,W8A8_floor,120,362,4.497739716
U500,W8A8_floor,120,363,4.631615748
U500,W8A8_floor,120,364,4.543467344
U500,W8A8_floor,120,365,4.420552695
U500,W8A8_floor,120,366,4.298083286
U500,W8A8_floor,120,367,4.178954701
U500,W8A8_floor,120,368,4.105082894
U500,W8A8_floor,120,369,3.999525865
U500,W8A8_floor,120,370,4.065330194
U500,W8A8_floor,120,371,3.961849771
U500,W8A8_floor,120,372,3.94748664
U500,W8A8_floor,120,373,3.707770697
U500,W8A8_floor,120,374,3.817815743
U500,W8A8_floor,120,375,3.752261738
U500,W8A8_floor,120,376,3.772362855
U500,W8A8_floor,120,377,3.579811734
U500,W8A8_floor,120,378,3.68990909
U500,W8A8_floor,120,379,3.558512663
U500,W8A8_floor,120,380,3.680991331
U500,W8A8_floor,120,381,3.658471982
U500,W8A8_floor,120,382,3.589091382
U500,W8A8_floor,120,383,3.608764616
U500,W8A8_floor,120,384,3.620884955
U500,W8A8_floor,120,385,3.631977608
U500,W8A8_floor,120,386,3.634862795
U500,W8A8_floor,120,387,3.46917617
U500,W8A8_floor,120,388,3.463623093
U500,W8A8_floor,120,389,3.465208357
U500,W8A8_floor,120,390,3.555784706
U500,W8A8_floor,120,391,3.567595144
U500,W8A8_floor,120,392,3.483366811
U500,W8A8_floor,120,393,3.523598647
U500,W8A8_floor,120,394,3.488601492
U500,W8A8_floor,120,395,3.444046444
U500,W8A8_floor,120,396,3.542593978
U500,W8A8_floor,120,397,3.451778651
U500,W8A8_floor,120,398,3.352211794
U500,W8A8_floor,120,399,3.448483216
U500,W8A8_floor,120,400,3.487575156
U500,W8A8_floor,120,401,3.411882221
U500,W8A8_floor,120,402,3.494693449
U500,W8A8_floor,120,403,3.381974909
U500,W8A8_floor,120,404,3.30344133
U500,W8A8_floor,120,405,3.319840543
U500,W8A8_floor,120,406,3.343281054
U500,W8A8_floor,120,407,3.319868568
U500,W8A8_floor,120,408,3.339902921
U500,W8A8_floor,120,409,3.307687286
U500,W8A8_floor,120,410,3.221056686
U500,W8A8_floor,120,411,3.320505414
U500,W8A8_floor,120,412,3.262481642
U500,W8A8_floor,120,413,3.336342595
U500,W8A8_floor,120,414,3.254157195
U500,W8A8_floor,120,415,3.241935183
U500,W8A8_floor,120,416,3.330601407
U500,W8A8_floor,120,417,3.106108884
U500,W8A8_floor,120,418,3.25682483
U500,W8A8_floor,120,419,3.203322359
U500,W8A8_floor,120,420,3.228332684
U500,W8A8_floor,120,421,3.230839936
U500,W8A8_floor,120,422,3.235187327
U500,W8A8_floor,120,423,3.201009646
U500,W8A8_floor,120,424,3.148270183
U500,W8A8_floor,120,425,3.15897442
U500,W8A8_floor,120,426,3.170902283
U500,W8A8_floor,120,427,3.124230649
U500,W8A8_floor,120,428,3.158575993
U500,W8A8_floor,120,429,3.103778842
U500,W8A8_floor,120,430,3.111619444
U500,W8A8_floor,120,431,3.117909334
U500,W8A8_floor,120,432,2.992069851
U500,W8A8_floor,120,433,3.050581025
U500,W8A8_floor,120,434,3.085765385
U500,W8A8_floor,120,435,3.02674613
U500,W8A8_floor,120,436,3.125932439
U500,W8A8_floor,120,437,3.046702872
U500,W8A8_floor,120,438,2.998447235
U500,W8A8_floor,120,439,2.986189548
U500,W8A8_floor,120,440,2.943131809
U500,W8A8_floor,120,441,3.002838315
U500,W8A8_floor,120,442,2.973795602
U500,W8A8_floor,120,443,2.985219995
U500,W8A8_floor,120,444,2.975462704
U500,W8A8_floor,120,445,2.944556565
U500,W8A8_floor,120,446,2.96048125
U500,W8A8_floor,120,447,2.921856063
U500,W8A8_floor,120,448,2.926416152
U500,W8A8_floor,120,449,2.959672968
U500,W8A8_floor,120,450,2.886370485
U500,W8A8_floor,120,451,2.964905171
U500,W8A8_floor,120,452,2.923209448
U500,W8A8_floor,120,453,2.895680515
U500,W8A8_floor,120,454,2.8997062
U500,W8A8_floor,120,455,3.040398181
U500,W8A8_floor,120,456,2.947650712
U500,W8A8_floor,120,457,2.977018585
U500,W8A8_floor,120,458,2.94003501
U500,W8A8_floor,120,459,3.031188101
U500,W8A8_floor,120,460,2.992909766
U500,W8A8_floor,120,461,2.914003166
U500,W8A8_floor,120,462,2.958604559
U500,W8A8_floor,120,463,2.993089377
U500,W8A8_floor,120,464,3.030289911
U500,W8A8_floor,120,465,3.055102139
U500,W8A8_floor,120,466,3.021813232
U500,W8A8_floor,120,467,3.054155732
U500,W8A8_floor,120,468,3.105792813
U500,W8A8_floor,120,469,3.041857971
U500,W8A8_floor,120,470,3.065945347
U500,W8A8_floor,120,471,3.014159324
U500,W8A8_floor,120,472,3.170336263
U500,W8A8_floor,120,473,3.141214449
U500,W8A8_floor,120,474,3.10958456
U500,W8A8_floor,120,475,3.032825567
U500,W8A8_floor,120,476,3.072753997
U500,W8A8_floor,120,477,3.133381272
U500,W8A8_floor,120,478,3.131156259
U500,W8A8_floor,120,479,3.077482458
